content,question,answer
"USDA Climate Hubs Go Global  For more than a decade, USDA’s Climate Hubs has been at the forefront of supporting climate change adaptation and mitigation efforts for U.S. farmers, ranchers, and forest landowners. Last week, the department significantly boosted its efforts globally, by launching the International Climate Hub.  Aleksey Minchenkov, Communications Director, Foreign Agricultural Service  Posted in  Climate  May 22,   Respond to this story","What role will USDA's newly launched International Climate Hub play in supporting global climate change adaptation and mitigation efforts for farmers, ranchers, and landowners?","USDA's International Climate Hub will support global climate change adaptation and mitigation efforts for farmers, ranchers, and landowners by providing resources and expertise."
"Cooking Up Change Heats Up a Chilly November Night in Chicago  Last week I attended a rollicking event on Chicago’s West Side.  Healthy Schools Campaign’s Cooking Up Change event—a benefit and competition between students to create healthy and tasty school meals—was attended by over 600 enthusiastic high schoolers, community leaders, local government leaders and Chicagoans with an interest in improving school meals.  Alan Shannon, Director, Midwest Region Public Affairs, USDA Food & Nutrition Service Midwest  Posted in  Food and Nutrition  Nov 09,   1 Response","What is Cooking Up Change, and what was its purpose according to the event attendees?","Cooking Up Change is a competition where students create healthy and tasty school meals. Its purpose, as per the event, is to benefit and improve school meals."
"Reflections from the Road in Pennsylvania: Charting the Path Forward with Urban Agriculture and the Next Generation  Last month I attended the Northeast Regional Equity Convening hosted by the USDA and the Pennsylvania Department of Agriculture on July 18, . This was a unique opportunity to interact with fresh voices and discuss charged and meaningful topics like urban agriculture and nutrition sovereignty.  USDA Chief Scientist and Under Secretary for Research, Education, and Economics Dr. Chavonda Jacobs-Young  Posted in  Equity  Research and Science  Aug 26,   Respond to this story","What role does an equity convening play in discussing topics like urban agriculture and nutrition sovereignty, according to USDA Chief Scientist Dr. Chavonda Jacobs-Young?","According to Dr. Chavonda Jacobs-Young, an equity convening provides a platform for fresh voices to interact and discuss meaningful topics like urban agriculture and nutrition sovereignty."
"National Agricultural Statistics Service Public Affairs Specialist in  Research and Science  Mar 17,  The states that produce some of the most nutritious and most consumed commodities within each of the five food groups. Many people want to cultivate healthier eating habits and March, National Nutrition Month, may be a great time to start. USDA’s Food and Nutrition Service’s MyPlate website is a resource available to help get on (or back on) the nutrition track. MyPlate itself is divided into five major food groups – vegetables, fruits, grains, protein foods, and dairy and fortified soy alternatives. But do you ever wonder where your food comes from, and how much our hardworking farmers and ranchers produce in a year? Here are facts about some of America’s favorite, nutritious foods: According to USDA’s Economic Research Service (ERS), the tomato is one of the most commonly eaten vegetables in the country. In , U.S. farmers produced 24.1 billion pounds of tomatoes with California producing more than 97%. Apples are also a big hit in the U.S.. In , our growers produced nearly 11 billion pounds, nearly 69% of which came from Washington state. The average yield from each of Washington’s 172,000 total apple bearing acres was 44,200 pounds! For , check out the Non-Citrus Fruits & Nuts Annual Report. Wheat, a health-promoting grain found in many foods, is one of our largest field crops. In , U.S. farmers produced 1.8 billion bushels of it, with North Dakota producing more than 17% of the total. For animal protein, according to ERS, chicken still tops the list in American diets. In , 58.3 billion pounds of chicken were produced in the U.S., more than 14% or 8.3 billion pounds in the top producing state of Georgia. New will be available on April 29 in the Poultry Production and Value Report. Finally, there is dairy. Versatile and packed with important nutrients, fluid beverage milk is one of the most consumed dairy products in the country. Americans consumed more than 46.4 billion pounds, or 5.4 billion gallons, of it last year alone. At the farm level (milk produced and used in all dairy products), U.S. farmers produced a whopping 223.2 billion pounds in ; California was the No. 1 milk producer with 41.3 billion pounds. For more U.S. agriculture statistics, visit www.nass.usda.gov. For dietary tips or information on food access assistance programs, please visit www.fns.usda.gov.  Category/Topic:  Research and Science  Tags:  National Agricultural Statistics Service  NASS  Food and Nutrition Service  FNS  USDA Science  MyPlate  ag statistics  ag   National Nutrition Month  You May Also Like  Young Producers Boost Great Lakes Agriculture  America’s Summer BBQ: Sizzling from the Southern Plains  Census of Agriculture Highlights: Mountain Region","What are some of America's most commonly consumed and nutritious foods, according to recent agricultural statistics?","According to recent agricultural statistics, some of America's most commonly consumed and nutritious foods include tomatoes, apples, wheat, chicken, and fluid beverage milk."
"Taking a Bite out of the Local Apple in the Windy City  March is National Nutrition Month, and local food plays an important role in providing Americans with fresh, healthy fuel for their bodies. From farmers to financiers to schools and hospitals, there is a lot of passion for sharing good food by supporting strong local and regional food systems. I experienced this firsthand during my trip to Chicago, Ill., where I spoke at last week’s Good Food Festival & Conference. The trip came on the heels of a recent announcement that USDA is making $97 million available to expand access to healthy food and support rural economies.  Grants from my agency -- the Agricultural Marketing Service (AMS) – make up over $90 million of that funding.  AMS was a sponsor and exhibitor at the trade show, where we shared information with stakeholders about the many resources we have to support local and regional food systems. Through our Specialty Crop Block Grant Program and Farmers Market and Local Food Promotion Program (comprised of the Farmers Market Promotion Program and the Local Food Promotion Program), AMS supports producers, local food entrepreneurs, and rural and urban communities across the country.  Anne L. Alonzo, Agricultural Marketing Service Administrator  Posted in  Food and Nutrition  Farming  Mar 26,   Respond to this story",How does the USDA's Agricultural Marketing Service (AMS) support local and regional food systems through its funding programs and resources?,"The USDA's Agricultural Marketing Service (AMS) supports local and regional food systems through its funding programs and resources, including: * The Specialty Crop Block Grant Program * The Farmers Market and Local Food Promotion Program (comprised of the Farmers Market Promotion Program and the Local Food Promotion Program) These programs provide over $90 million in grants to support producers, local food entrepreneurs, and rural and urban communities across the country."
"Coexistence is critical to U.S. agriculture-biotech, organic and non-GE farmers are all vitally important to U.S. agriculture-they all have to thrive. We see a key role for each of these sectors in meeting our global and domestic food needs, increasing sustainability, and enhancing farm profitability and economic development. All three segments are vital, important, and a part of rural America's success. All three sectors should be able to thrive together. Over the last two decades, there has been rapid adoption by farmers of new technologies, like biotechnology. Biotechnology holds great promise for agriculture here in the United States, and around the world. USDA's regulatory system has done a very good job of safely bringing genetically engineered (GE) agricultural products to market. There has also been strong growth in the organic sector and in identity preserved markets. These identity preserved markets include meeting requirements of trading partners who don't accept GE products and the organic market. It also encompasses other products with particular, non-GE, but not organic, characteristics. The rise and growth of all these sectors is great for U.S. agriculture. It means farmers have a range of ways to meet consumer needs and preferences both here and around the world. It means they can grow their operations and contribute to the success and vitality of rural America. But it also presents challenges. The developers and users of GE products want the ability to use the technology to help us feed our country and the world. And the organic and identity preserved sectors are sensitive to the unintended presence of GE material in those product streams. Coexistence is an important challenge facing U.S. agriculture today. Farmers and others in the food and feed production chain have an important role in collaborating to make coexistence work. USDA is working to increase awareness of the need for coexistence, as well as information on practices that can help support it. USDA is also working to help different sectors of agriculture exchange information, build coalitions, and make decisions that contribute to or directly support coexistence.","What is the primary challenge facing U.S. agriculture in terms of biotech adoption, and how can farmers and stakeholders collaborate to achieve effective coexistence?","The primary challenge facing U.S. agriculture is Coexistence between genetically engineered (GE) agricultural products and organic/non-GE sectors. Farmers and stakeholders can collaborate by exchanging information, building coalitions, and making decisions that contribute to or directly support coexistence."
"April Brings Forth Crop Progress   This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from USDA’s rich science and research portfolio. It’s been said, “April showers bring forth May flowers.”  For USDA’s National Agricultural Statistics Service (NASS) and others involved in farming, April also brings forth the start of each year’s planting season for many key U.S. crops and the weekly Crop Progress report series. With the help of about 4,000 reporters, including extension agents, Farm Service Agency staff, and others whose jobs involve frequent visual observations of farms and interaction with growers, NASS tracks and on planting, maturity, and harvest of major crops, such as corn, soybeans, wheat, and cotton.  Anthony Prillaman, Field Crops Section Head, National Agricultural Statistics Service  Posted in  Conservation  Apr 14,   Respond to this story",What key U.S. crops does the USDA's National Agricultural Statistics Service (NASS) track through its weekly Crop Progress report series?,"The USDA's National Agricultural Statistics Service (NASS) tracks corn, soybeans, wheat, and cotton through its weekly Crop Progress report series."
"Cultivating Health, Nutrition & Innovation in the Land of Enchantment  Cindy Long, Administrator, USDA Food and Nutrition Service (FNS), and Regional FNS leadership visited New Mexico last month to recognize several FNS nutrition assistance programs in action and learn how FNS can support their work. Advancing nutrition security is a key priority of the Biden-Harris Administration, so we are excited to be working with local partners to promote the overall importance of child nutrition. New Mexico is one of the first States to offer healthy meals to all children, ensuring more kids have access to the meals they need to thrive at school and beyond.  JoAnn Makinano, Public Affairs Specialist, Southwest Region Food and Nutrition Service  Posted in  Food and Nutrition  Jun 22,   Respond to this story",What innovative strategies are being implemented by New Mexico to advance child nutrition security and ensure all children have access to healthy meals?,"New Mexico is implementing various innovative strategies to advance child nutrition security, including offering healthy meals to all children in schools, thereby ensuring more kids have access to the meals they need to thrive."
"Make Small Changes for a Healthy Holiday - Makeover Your Holiday Plate with MyPlate  We all cherish time-honored holiday traditions; yet want to make healthier choices when celebrating the holiday season. Simple swaps or ingredient substitutions are a great way to revamp classic favorites - making them healthier without sacrificing the memories. The MyPlate Holiday Makeover infographic provides ideas to help you make great choices. From baking to seasoning, this new resource can show you an easier way to make your meals healthier. Choose recipes that include unsweetened applesauce or mashed ripe bananas instead of butter. Boost the flavor of foods with spices and herbs such as cinnamon, cumin, or thyme and cut back the sugar and salt. Brighten up your meals with fruits and vegetables and go easy on the sauces, gravies, and cream.  Jackie Haven, Acting Executive Director, Center for Nutrition Policy and Promotion  Posted in  Food and Nutrition  Nov 21,   12 Responses","""What are some simple ingredient swaps that can be made in holiday recipes to make them healthier without sacrificing flavor?""","Some simple ingredient swaps for healthier holiday recipes include: * Unsweetened applesauce or mashed ripe bananas instead of butter * Spices and herbs such as cinnamon, cumin, or thyme for added flavor * Reduced sugar and salt * Increased fruits and vegetables"
"NRCS Washington in  Conservation  Apr 22,  The bright yellow demonstration house built by Earth Team volunteers Mike and Jill Viafore is being used at fairs and exhibits to show how to install a home rain barrel and miniature rain garden. Using these practices, homeowners can save water and protect nearby lakes and streams from pollution.  Mike and Jill Viafore are crafty. This past summer, the couple designed and built a portable demonstration house to educate the public about the benefits of rain barrels and rain gardens at exhibits and fairs. But the Viafores didn’t put this exhibit together just for fun—they are contributing their crafty skills as Earth Team volunteers. Earth Team is the name given to USDA’s Natural Resources Conservation Service volunteers. Earth Team volunteers work side by side with Natural Resource Conservation Service (NRCS) employees on conservation projects to improve their local environment. The NRCS Pierce Conservation District Stream Team uses the shed-sized structure the Viafores built as a conservation education tool in the Seattle, Wash., area. With the easily transported house, Stream Team volunteers can now show people ways they can minimize the impact of stormwater on local streams using rain barrels and rain gardens. Rain barrels take rainwater from roofs and divert it into a barrel. The captured water can then be used to water gardens and landscapes during dryer periods. Rain gardens are attractive landscape features that take stormwater from roofs and other impervious surfaces and filters pollutants out as the water percolates down through the soil into the groundwater to help recharge aquifers. Stream Team personnel say the Viafore–built house allows them to better demonstrate the importance of using conservation practices to protect local streams, lakes and the nearby Pacific Ocean. Earth Team volunteers Jill and Mike Viafore stand in front of a portable demonstration house they built in Washington State. The structure is being used to exhibit the benefits of urban conservation practices to residents near Seattle. In , more than 32,000 Earth Team volunteers donated 641,549 hours of service to NRCS estimated to be worth $13.4 million. Since Earth Team was formed in , over half a million volunteers have donated an estimated $327 million worth of time, in dollars, helping NRCS with its conservation mission. Learn more about Earth Team. Follow NRCS on Twitter. Check out other conservation stories on the USDA blog.  Category/Topic:  Conservation  Tags:  Conservation  Earth Day  Earth Team  NRCS  Seattle  Stream Team  Washington","What is one way homeowners can save water and protect nearby lakes and streams from pollution, as demonstrated by the Viafores' portable demonstration house?",Homeowners can save water and protect nearby lakes and streams from pollution by installing a home rain barrel to collect and store rainwater for gardening and landscaping.
"Technology Transfer Report Shows Broad Reach of USDA’s “Made in America” Research  Why is the U.S. Department of Agriculture involved with developing an anti-cancer drug? It’s all part of our work to conduct “Made in America” research that produces new technology and creates business opportunities and jobs.  Dr. Ann Bartuska, USDA Acting Under Secretary for Research, Education, and Economics  Posted in  Research and Science  Aug 02,   2 Responses","What business opportunity has the U.S. Department of Agriculture's research, led by Dr. Ann Bartuska, created through its work on an anti-cancer drug?",The U.S. Department of Agriculture's research on an anti-cancer drug has created a business opportunity for job creation.
"Agriculture Secretary Highlights Renewable Energy Opportunities, Biofuels Investment, During an Energy Roundtable in Minnesota  The use of biofuels needs to expand throughout all of the United States. That’s what Agriculture Secretary Tom Vilsack told an audience of about 50 producers, stakeholders and agency leaders during a renewable energy roundtable discussion at CHS Inc. in Inver Grove Heights, Minn. on Wednesday. Vilsack was joined by Gov. Mark Dayton and Sen. Amy Klobuchar at the event. Vilsack shared how USDA Rural Development’s Rural Energy for America Program (REAP) helps reduce America’s dependence on foreign oil. He also highlighted how a new provision in the program finances the installation of flex fuel pumps at convenience stores and fuel filling facilities throughout rural America.  Adam Czech, USDA Minnesota Public Information Officer  Posted in  Energy  Rural  Apr 22,   Respond to this story",What steps can be taken by policymakers like Sen. Amy Klobuchar to increase the use of biofuels throughout the United States?,Policymakers like Sen. Amy Klobuchar can support increased use of biofuels through measures such as expanding financing for flex fuel pump installations under USDA Rural Development's REAP program and promoting investment in renewable energy infrastructure nationwide.
"Farm Internet Access on the Rise, Now Let’s Connect This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from the USDA’s rich science and research portfolio. It’s no secret that the landscape of rural America and the ways in which farmers and ranchers do business is evolving. These changes are happening not only in the fields, in terms of what is produced and how, but also in the office and home with how producers access information and conduct business.  Dr. Cynthia Clark, USDA/NASS Administrator  Posted in  Research and Science  Aug 16,   Respond to this story",What progress has been made in providing internet access to rural areas where farmers and ranchers operate their businesses?,Farm Internet Access on the Rise: There is progress being made in providing internet access to rural areas where farmers and ranchers operate their businesses.
"Natural Resources Conservation Service in  Conservation  Feb 23,  The SGI Interactive Web Application enables conservationists to help plan the best conservation efforts to restore sage grouse habitat. (Click to enlarge) The saying “The whole is greater than the sum of its parts” is often attributed to the Greek philosopher Aristotle, and that couldn’t be more true when it comes to doing conservation planning across 11 states, multiple federal agencies and millions of acres of public and private land. The Sage Grouse Initiative (SGI), led by USDA’s Natural Resources Conservation Service (NRCS), introduces the SGI Interactive Web Application, a tool that will take habitat restoration efforts for sage grouse to new heights — both visually and on the ground. The tool graphically layers vital pieces of information to paint a more cohesive picture of connected landscapes, so state and federal agencies and their partners can make more effective and targeted decisions. For instance, the web application includes a brand new high-resolution map of conifer encroachment across 100 million acres of sagebrush-steppe landscape. Invading conifers degrade the sagebrush landscape by crowding out native plants, that’s why NRCS and its partners target their removal when they’re young. Conifers are just one layer. Each layer added will help address threats that NRCS is prioritizing through the Sage Grouse Initiative 2.0 investment strategy, a four-year $211 million effort to help conserve sagebrush habitats in 11 Western states. A second layer available depicts the ecosystem’s resilience and resistance based on underlying soil temperature and moisture,” said Jeremy Maestas, NRCS regional biologist. “Someone using the application will be able to visualize which areas are more or less likely to rebound after wildfire and resist cheatgrass invasion,” Maestas said. “By putting these cutting-edge products at the fingertips of practitioners and landowners, it helps us more quickly apply science and technology into targeted action on the ground.” The SGI partnership is in the process of adding more layers to the web application and layers will be periodically updated to reflect the most recent scientific information. Brady Allred, a rangeland specialist with University of Montana, developed the tool for SGI using Google Earth Engine, a platform for petabyte-scale scientific analysis and visualization of geospatial datasets, both for public benefit and for business and government users. “By using Google Earth Engine, we are able to do range-wide science and conservation planning that was functionally impossible before,” Allred said. “And because Google Earth Engine is built for the web, we can immediately implement that science into planning and decision making.” Soon the web application will be completely interactive, allowing the user to change analysis parameters, input new , or specify an area of particular interest for a more detailed analysis. It gives the user the ability to get the exact information he or she needs. “Geography is not a barrier here,” Allred said. “By focusing on the entire western half of the country, we are able to get the whole picture—a better view of what is occurring. This improves conservation planning for all western rangelands.” Since , NRCS has worked with ranchers to restore and protect more than 5 million acres of sage grouse habitat through SGI. This work was part of a large landscape-level effort that led the U.S. Fish and Wildlife Service to conclude last year that the sage grouse did not warrant protection under the Endangered Species Act. Learn more about NRCS’ conservation efforts for sage grouse. For more on technical and financial assistance available through conservation programs, visit www.nrcs.usda.gov/GetStarted.  Category/Topic:  Conservation  Tags:  Conservation  habitat restoration  maps  NRCS  Sage-Grouse Initiative  University of Montana","What key concept is enabled by the SGI Interactive Web Application, allowing conservationists to make more effective and targeted decisions across vast landscapes?","The key concept enabled by the SGI Interactive Web Application is the ability to ""graphically layer vital pieces of information"" to paint a cohesive picture of connected landscapes."
"The DREAM Act for Our Rural Communities and Our Nation  Cross-posted from the White House Blog where you can also find posts from other top Administration Officials on the importance of the DREAM Act.  From to , while I was Governor of Iowa, approximately 60 percent of the total population increase in the state was directly attributable to immigrants.  Our economy thrived.  The new population contributed to local economies, paid taxes, became valued and productive members of their communities and helped lead an economic revitalization in the state.  Secretary of Agriculture, Tom Vilsack  Posted in  USDA Results  Initiatives  Dec 16,   2 Responses",What role do immigrants play in contributing to economic growth and revitalization in rural communities?,"Immigrants contribute to local economies, pay taxes, and become valued and productive members of their communities, helping lead an economic revitalization in the state."
"World Soil Day - A Time to Celebrate the Foundation of Agriculture  Last year during the International Year of Soils (IYS), I had the incredible opportunity to help the USDA-Natural Resources Conservation Service (NRCS) spread the word about the many life-giving functions of soil. As part of this effort, I traveled to New York City to attend the kickoff ceremony for IYS at the United Nations, which was held on World Soil Day. In , the United Nations General Assembly designated December 5 as World Soil Day. It is observed this day each year to honor the birthday of King Bhumibol Adulyadej of Thailand, the world’s longest reigning monarch, who passed away in October. He played a pivotal role in the promotion of soil science and conservation, and was a leader in sustainable land resource management.  Amy Overstreet, Natural Resources Conservation Service, Vermont  Posted in  Conservation  Dec 05,   2 Responses","What Thai monarch's birthday is commemorated on World Soil Day, designated by the United Nations General Assembly?",King Bhumibol Adulyadej's birthday.
"U.S. Forest Service Southern Region Climate Hub leader in  Oct 23,  Working Lands for Wildlife (WLFW) Initiative participant Steve Barlow looks over the longleaf pine forest on his property in Levy County, FL. As of this week, there is a new online resource for information about the USDA Climate Hubs: The site features a variety of national and regional content on climate variability and its effects on working lands-including a new suite of pages specific to the Southeast Hub. Within the Southeast Hub pages, you’ll find info on important regional assessments,  and research products, and key educational materials to help farmers, land managers, Extension agents, and other partners adapt to climate related stressors. Additional resources include: Climate science factsheets and tools Features focused on Cropland, Forest, Livestock, and Range National and Regional news and events Links to other Regional Hubs and Sub Hubs Contact information for Southeast Hub Please take a moment to visit the new website and let us know what you think. We’re working with the National Climate Hubs staff on the site to provide useful, relevant content and value your feedback. We’re here to make your job easier!  Tags:  Climate Change  climate hub  Forestry  FS","What online resource has been created by the USDA to provide national and regional information on climate variability and its effects on working lands, including science factsheets and tools?",The new online resource created by the USDA is called The Climate Hubs website.
"FNS Celebrates USDA’s 150 Years of Service  Happy Birthday USDA!!  We are 150 years strong, serving as federal department bettering the lives of the American people.  For over 40 years USDA’s Food and Nutrition Service (FNS) has served as the federal agency in USDA that administers the Nation's domestic nutrition assistance programs.  Our 15 programs comprise the Nation's food safety net, serving 1 in 4 Americans. They include the Supplemental Nutrition Assistance Program or SNAP (formerly the Food Stamp Program), National School Lunch Program (NSLP), Special Supplemental Nutrition Program for Women, Infants and Children (WIC), Fresh Fruit and Vegetable Program, and The Emergency Food Assistance Program, among others.  Amanda D. Browne, Public Affairs, Food and Nutrition Service  Posted in  Food and Nutrition  May 04,   1 Response",What percentage of Americans are served by USDA's 15 domestic nutrition assistance programs?,1 in 4 Americans.
"Discussing the Power of Telemedicine  I am very pleased to launch our latest effort to encourage more widespread use and understanding of the life-saving field of telemedicine through our Power of Telemedicine web discussion.  Telemedicine has grown steadily over the past decade. The USDA’s Rural Utilities Service (RUS) has participated consistently along the way, supporting innovation in telemedicine as early as with our Distance Learning and Telemedicine grant program. Our telemedicine program is designed specifically to meet the health care needs of rural America.  Through loans, grants and loan and grant combinations, advanced telecommunications technologies provide enhanced health care opportunities for rural residents.  It, together with our Distance Learning program, has funded over 900 projects in 48 states and several US Territories totaling over $300 million.  Jonathan Adelstein, Administrator, Rural Utilities Service  Posted in  Technology  May 18,   1 Response","What government programs, such as the Distance Learning and Telemedicine grant program, support the growth of telemedicine to meet healthcare needs in rural America?",The USDA's Rural Utilities Service (RUS) supports the growth of telemedicine through its Distance Learning and Telemedicine grant program.
"in  USDA Results  Sep 23,   A week ago, President Obama released the American Jobs Act, a specific plan to jumpstart our economy and put Americans to work today.  It contains ideas that both parties in Washington have supported.  And yesterday, he laid out a plan that will pay for it – and for other long-term investments we need to stay competitive – while reducing our deficits. The plan takes a balanced approach.  It looks for savings across government.  And it asks everyone to do their part and pay their fair share so we can live within our means. For agriculture, the plan focuses on what the President and I believe is one of the most pressing challenges facing producers right now: maintaining a strong safety net and disaster assistance programs that will work for all farmers and ranchers, no matter what they produce or where they produce it. The plan will extend our disaster assistance programs, which are currently set to run out of funding on October 1.  We will pay for the extension by making modest reductions to the subsidies that crop insurance companies receive.  Without the President’s plan, producers will lose the added protection our disaster programs offer. These aren’t easy changes, but they will help us maintain a strong safety net in the long term so that farmers knocked down by natural disaster can get their operations back on track.  After witnessing flood, drought, hurricanes, tornadoes and wildfires this year, I am even more certain of the importance of this component of the safety net. Farmers and ranchers know that to succeed they must work hard and invest wisely.  But they also understand the importance of living within their means.  Following the farm crisis of the s, they have taken steps to reduce their debt, and have thrived in recent years. The President’s plan takes a page out of their playbook.  The American Jobs Act will put people back to work now while building a strong foundation for sustained economic growth.  We just need folks in Washington D.C. to come together and get it done. At the same time, the President is making the tough calls and tough choices we need to get our fiscal house in order.  All of this will help create jobs, promote growth, and help build a stronger middle class. You can find the audio version of the weekly message here.  Category/Topic:  USDA Results  Tags:  American Jobs Act  Disaster Assistance  Economy  jobs  Safety Net  Secretary's Column  Tom Vilsack",What specific proposal in President Obama's American Jobs Act aims to reduce deficits while investing wisely and maintaining a strong safety net for farmers and ranchers?,The specific proposal in President Obama's American Jobs Act that aims to reduce deficits while investing wisely and maintaining a strong safety net for farmers and ranchers is the plan to extend disaster assistance programs by making modest reductions to the subsidies that crop insurance companies receive.
"USDA Office of Communications in  Food and Nutrition  Initiatives  Oct 15,  A student from DC Bilingual Public Charter School enjoys a taco. The following guest blog is part of our Cafeteria Stories series, highlighting the efforts of hard working school nutrition professionals who are dedicated to making the healthy choice the easy choice at schools across the country. We thank them for sharing their stories! By Bea Zuluaga, Food and Nutrition Director, CentroNía/DC Bilingual Public Charter School, Washington, DC Children living in Washington, D.C., and across the country spend a large part of their day in school and rely heavily on their educational institutions for nourishment. As educators, it is imperative that we expose children to a variety of healthy, nutrient-rich foods early on in their development, and CentroNía does just that! We prepare various meals and snacks to support children’s learning thanks to programs such as the Healthy Hunger Free Kids Act of . With more than 260 employees who serve 2,500 children, youth, and families in the District of Columbia and Maryland, CentroNía’s mission is to educate children and youth, and strengthen families in a bilingual, multicultural community. We cook meals and prepare snacks on the premises that incorporate whole grains, fresh fruits and vegetables, more vegetarian proteins and local produce.  By eliminating processed foods and juices from our institution, we drastically reduced the sugar and sodium on our menus. Our menus are creative and have a variety of healthy foods that our children have learned to enjoy. Children love the tofu in their vegetarian chow-mein. We’ve even replaced fish sticks with baked tilapia. We are proud to offer our children five different fresh fruits and vegetables daily and have found that our children's love for local fruits facilitated the elimination of juices from our menus. Likewise, with salad bars, children feel empowered when they are able to serve themselves their own food. Many teachers and parents expressed skepticism at first of the menu changes and convincing them was our biggest challenge. To the delight and surprise of teachers and parents alike, children have embraced these changes because we consistently offer them healthier food choices. As a result, we created the campaign, “Eat Healthy, Live Healthy” and launched innovative basic nutrition workshops with teachers, highlighting the importance of exposing children to a variety of foods. Our curriculum, called “I Want to be Healthy,” teaches about selecting healthy foods, increasing physical activity, and drinking more water.  We've reached even further, availing ourselves of all opportunities to expose parents to our nutritious meals, inviting them to workshops and cooking demonstrations, and encouraging them to join in our efforts. Seven years into our program, our hard work has shown great results! Our teachers are now convinced that good foods are essential to each child's success, and they implement this nutrition foundation into the curriculum. In addition, our school nurse a decrease in the incidence of children complaining of stomach aches; and parents are telling us that their children are demanding salads at dinnertime. We are very excited with all of these outcomes and are delighted to be working with partners, such as Let’s Move!, to promote healthy eating habits for children and families across the country. For more information on supporting healthy choices at school, please visit: www.usda.gov/healthierschoolday.  Category/Topic:  Food and Nutrition  Initiatives  Tags:  cafeteria stories  childhood nutrition  FNS  Food and Nutrition  HealthierNextGen  Healthy Hunger-Free Kids Act  Let's Move  school meals  Washington DC","What strategies have institutions like CentroNía/DC Bilingual Public Charter School implemented to promote healthy eating habits among students, and what impact has this had on student well-being?","CentroNía/DC Bilingual Public Charter School has implemented various strategies to promote healthy eating habits among students, including: * Preparing whole grain meals, fresh fruits and vegetables, and more vegetarian proteins * Eliminating processed foods and juices from the menu * Creating a ""Eat Healthy, Live Healthy"" campaign and innovative nutrition workshops for teachers and parents * Offering salad bars and encouraging self-service to empower children to make healthy choices * Integrating nutrition education into their curriculum through the ""I Want to be Healthy"" program These strategies have had a positive impact on student well-being, including: * Increased teacher and parent support for healthy eating habits among students * A decrease in stomach aches among students, as reported by the school nurse * Students demanding healthier foods at home, such as salads for dinner * Partnerships with organizations like Let's Move! to promote healthy eating habits across the country"
"Seven Ways Farm to School Can Make You ‘Cool’  As we celebrate Farm to School Month this October, we can all feel the temperatures cooling down with the fall season. Here are seven ways USDA’s Farm to School Program can make your school and community ‘cooler’ throughout the year!  Tony Craddock, Jr., Public Affairs Specialist, USDA Food and Nutrition Service  Posted in  Food and Nutrition  Oct 03,   1 Response",What are some ways that the USDA's Farm to School Program can benefit schools and communities during Farm to School Month?,"The USDA's Farm to School Program can make schools and communities ""cooler"" through seven benefits, including: 1. Serving local produce in school meals 2. Educating students about agriculture and nutrition 3. Supporting local farmers and the economy 4. Creating jobs and opportunities for community members 5. Promoting sustainability and reducing carbon footprint 6. Improving student health and well-being through healthy eating habits 7. Enhancing community engagement and pride in local food systems"
"Proud to Serve My Country  When USDA recognized the men and women who served our country at the annual USDA Veterans Day Observance, it was a special day for me. That’s because the observance, held Oct. 27, , was my first as a USDA employee since returning from a Navy individual augmentee deployment to Kabul, Afghanistan in December of .   It has been more than a year since I answered the call to mobilize. Saying goodbye to your family and friends is never easy. Leaving my job at USDA was not easy, either. But I have no regrets answering that call to duty because for me-- and for my fellow USDA employees who are still serving in the reserve or guard -- we have great support from family, friends, and coworkers.     Fred Cheng, Diversity & Inclusion Program Manager and US Navy Reserve Member  Posted in  USDA Results  Initiatives  Nov 15,   Respond to this story","What support system did you have while mobilizing as a USDA employee, including from family, friends, and coworkers?","The author had great support from family, friends, and coworkers, allowing them to answer the call to duty without regret."
"USDA Agricultural Outlook Forum Presentations Available Online After 6 p.m. February 24, USDA’s Agricultural Outlook Forum speaker presentations will be available online.  The Forum, which occurs annually, was a celebration of USDA’s 150th anniversary, featuring eight former Secretaries of Agriculture discussing the future of agriculture with Secretary Vilsack.  Brenda Chapin, Office of the Chief Economist  Posted in  Trade  Feb 24,   3 Responses","""What key issues or topics were discussed by the eight former Secretaries of Agriculture and current Secretary Vilsack during the USDA's Agricultural Outlook Forum, as part of the agency's 150th anniversary celebration?""",The specific details regarding the discussion are not provided in the given content.
"MOGO: A Wisconsin County on the Move!  Community members and organizations of Monroe County in Wisconsin have teamed up to create Monroe On the GO (MOGO). MOGO is a coalition dedicated to increasing access to healthy, affordable foods, one of the pillars of First Lady Michelle Obama’s Let’s Move! initiative. As a Let’s Move Faith and Communities supporter, MOGO is a great example for how community partners are leading, organizing, and taking action to raise a healthier generation of kids.  Marissa Duswalt, RD, Truman Albright Fellow, Center for Faith-Based and Neighborhood Partnerships  Posted in  Food and Nutrition  Initiatives  Feb 08,   Respond to this story","What initiatives are community partners like MOGO taking to increase access to healthy, affordable foods, as a part of First Lady Michelle Obama's Let's Move! initiative?","Community partners like MOGO are taking initiatives to increase access to healthy, affordable foods through their efforts in promoting Let's Move! and supporting the goals of Michelle Obama's initiative."
