content,question,answer
"Farmers with Military Service are Unsung Heroes of American Ag  Members of the United States Armed Forces sacrifice so much to keep us safe and protect our country. Every May Americans recognize their efforts and express gratitude during Military Appreciation Month. At USDA, we also celebrate the contributions that our Military members have made to agriculture and farming.  Alexandra Nseir, USDA NASS Public Affairs Specialist  Posted in  Research and Science  May 01,   Respond to this story",What is an often-overlooked contribution of some farmers in America?,Some farmers with military service make significant contributions to American agriculture that are often overlooked.
"Deputy Director of the White House Office of Faith-Based and Neighborhood Partnerships in  Food and Nutrition  Apr 22,   “So, how fortunate are you?  Are you free?  Can you eat?” -Excerpt from JCPA Hunger Seder Haggadah On Thursday, April 14th, US Department of Agriculture Under Secretary Kevin Concannon and several representatives from the White House Office of Faith-Based and Neighborhood Partnerships joined Members of Congress and members of the anti-hunger community to observe an annual “Hunger” Passover Seder in an intimate gathering at the Capitol Visitors Center. Sponsored by the Jewish Council for Public Affairs (JCPA), this third annual Hunger Seder,  and over 40 others like it across 22 states, told the traditional story of oppression, struggle and ultimate liberation, but with a unique voice and group of participants.  Similar Hunger Seders were held across the country, coordinated by JCPA.  Collectively, the group reflected on an oppression still present in our communities today-- that of hunger and poverty -- and asked each person to renew their dedication to justice and pledge their efforts toward nourishing and protecting vulnerable people in our communities. The Haggadah was customized to speak to the experience of hunger in our communities, led the group, cup by cup, through four new promises about hunger: We will feed our communities today. We will seek out those in need and act to nourish ourselves and our neighbors. We will use our power to persuade our leaders to act to abolish hunger in our communities. We will create a world where all Americans and all people are free from hunger. US Department of Agriculture Under Secretary Kevin Concannon and several representatives from the White House Office of Faith-Based and Neighborhood Partnerships joined Members of Congress and members of the anti-hunger community to observe an annual “Hunger” Passover Seder in an intimate gathering at the Capitol Visitors Center. Under Secretary Concannon highlighted the role of the Jewish community in advocating for important changes the Administration is leading to address hunger and improve access to nutritious food through the Healthy Hunger-Free Kids Act. Various readers – from precocious school children, to respected Hunger heroes like Congressman Jim McGovern (MA) and Ambassador Tony Hall – read aloud reflective passages that called upon spiritual people to embrace the spiritual responsibility of addressing hunger. We were pleased to be joined by David Myers, who directs the DHS Partnership Center, Acacia Salatti, Deputy at HHS Center and Roxana Barillas, Deputy at the USDA Center.  “Each drop of wine,” they read, “represents our humanity diminished by the presence of hunger.”  Reciting their parts, children who participated walked in the shoes of individuals, other children and families who benefit from nutrition programs that provide them with a school meal at free or reduced price; pregnant women and their children with WIC benefits; and the more than 43 million whose next meal is better with the help of SNAP benefits (formerly Food Stamps). The Seder closed as the group spoke about the tradition of filling the empty cup at the table – Elijah’s cup – a task that is accomplished only with drops of wine from each participant’s glass.  The symbolism of this act was truly a call of action of for the group, and an embodiment of the individual as well as communal efforts to create a world free from hunger.  Category/Topic:  Food and Nutrition  Tags:  Acacia Salatti  Center for Faith Based and Neighborhood Partnerships  CFBNI  David Myers  Food and Justice Passover Seder  Healthy Hunger-Free Kids Act  Hunger Sedar  Kevin Concannon  Nutrition  Roxana Barillas  SNAP","What efforts are being made by government officials and community leaders to address hunger and poverty in American communities, particularly through events like the annual ""Hunger"" Passover Seder?","Government officials, such as US Department of Agriculture Under Secretary Kevin Concannon, and community leaders are working together to address hunger and poverty through events like the annual ""Hunger"" Passover Seder. These efforts include renewing dedication to justice, pledging efforts towards nourishing and protecting vulnerable people, seeking out those in need, using power to persuade leaders to act against hunger, and creating a world where all Americans are free from hunger."
"USDA Rural Development Kentucky State Director in  Rural  May 30,   Recently, I spoke at the grand opening of the Daisy Hill Assisted Living facility in Versailles, Ky.  In visiting this facility, I reflected on the future of this and other facilities and their importance as we anticipate the droves of baby boomers seeking to maintain a quality of life as they transition to assisted-living. The facility was financed through USDA’s Business and Industry Guarantee Loan program.  The $4.5 million loan guarantee to Pinnacle National Bank of Nashville has provided the owners an opportunity to create a beautiful facility for the residents. Facilities like Daisy Hill are going to be especially important, as the demand for elder care facilities increase with the aging of our baby boomer generation. In Kentucky, we have seen an increase in the last decade of nearly 45 percent in the boomers who reached the age of 55-64 – this is according to the U.S. Census.   Their share of the state total population rose from 9.2 percent to 12.ate Center. Kentucky Rural Development State Director Tom Fern (right) speaks at the opening of the Daisy Hill Assisted Living facility in Versailles. USDA Rural Development guaranteed a loan for the facility, creating jobs and providing a quality facility for area seniors. USDA photo. This dramatic increase is only the first wave of “becoming of age” for the baby boomer generation.  We can anticipate the ‘second wave” of boomers to be even more dramatic.  There is no question the demand for assisted living facilities like Daisy Hill will continue the upward trend over the next decade. While the primary focus of assisted living facilities is about providing residents and families with quality services.  There is an equally important secondary focus, and that is to bring opportunities for economic development and jobs to the community. The jobs being created by the opening of Daisy Hill is just the beginning of job creation opportunities for Versailles and surrounding communities.  New opportunities for local businesses to provide products and services will also bring greater economic growth to the community – and hopefully will result in the creation of even more local jobs. The new Daisy Hill Assisted Living facility in Versailles, Ky., provides a bright, welcoming setting for senior citizens. The building was funded with a USDA Business Loan Guarantee. (USDA Photos) USDA Rural Development is multi-faceted in what funding programs it offers. In addition to providing financing for facilities like Daisy Hill, we can work with businesses and economic development organizations to help them secure financing for a variety of business development purposes. To find out how USDA Rural Development programs can assist your community, click here. The new Daisy Hill Assisted Living facility in Versailles, Ky., provides a bright, welcoming setting for senior citizens. The building was funded with a USDA Business Loan Guarantee. (USDA Photos)  Category/Topic:  Rural  Tags:  Business and Industry Guaranteed Loan Program  census  jobs  Kentucky  RD",What role do you think assisted living facilities like Daisy Hill will play in economic growth as the baby boomer generation continues to age?,"Assisted living facilities like Daisy Hill are expected to drive economic growth through job creation and opportunities for local businesses, in addition to providing quality services for residents and families."
"Supporting Local Rural Economies while Improving Forest Health  This blog post was written with support from Amie Anderton (Intermountain Region), Lindsay Buchanan (Washington Office), and Teresa McClung (Pacific Southwest Region). Calaveras County, nestled in the Gold Country and High Sierra regions of California, has a long and storied past. It is the setting for Mark Twain’s famous short story, “The Celebrated Jumping Frog of Calaveras County,” published in . However, this rural county and the neighboring Amador County have faced some more recent tough times.  Carita Chan, Research & Development, U.S. Forest Service  Posted in  Forestry  Jun 22,   1 Response",What innovative strategies are being explored to support local rural economies and improve forest health in Calaveras County and Amador County?,Innovative strategies being explored include supporting local rural economies while improving forest health.
"Made in Native America - Exports Growing the Market  During the National Congress of American Indians (NCAI) 71st Annual Marketplace & Convention, I had the privilege to host “Made in Native America: A Workshop on Native Business Exporting”. In this seminar, Tribal leaders and Native business owners came together to discuss the benefits and challenges of moving Native-made/Native-harvested products abroad. “I believe as we start growing and working together, we’ll never have the poverty that we’ve seen in Indian Country,” says Karlene Hunter, CEO of Native American Natural Foods, during the workshop’s first panel. She continued by remarking, “You need to know your market. You need to know your capacity.”  Leslie Wheelock, Director, Office of Tribal Relations  Posted in  USDA Results  Nov 25,   4 Responses",What strategies are being discussed and implemented by Native American business owners and leaders to grow their exports and increase economic opportunities in Indian Country?,"Native American business owners and leaders are discussing and implementing market research and capacity-building strategies to expand their exports, as emphasized by Karlene Hunter (CEO of Native American Natural Foods) during the ""Made in Native America"" workshop."
"Pacific Southwest Region, U.S. Forest Service in  Forestry  Nov 21,  Members of the Round Valley Indian Tribe retrace the route of the Nome Cult walk, a forced relocation of Indians from Chico, Calif., to Covelo, Calif. (U.S. Forest Service) Many of us may think of the forest as a place to reflect upon times long past. There may even be a bit of nostalgia in those ruminations. Yet for members of the Round Valley Tribes, a recent walk through the Mendocino National Forest in California was more than a time to contemplate—it was a time to remember an agonizing event in history. This autumn marked the 150th anniversary of the Nome Cult Walk, a forced relocation of 461 Native Americans from Chico, Calif., to the Nome Cult Reservation, near Covelo, Calif. Only 277 of those completed the forced march that passed through what is the heart of today’s Mendocino National Forest. Those who did not complete the journey were too sick to go on, some escaped, and others were killed. The Nome Cult Walk was one of several military-enforced relocations of Native Americans throughout California in the mid-s. During those moves, Native Americans were not only taken from their tribal lands, but were also forced to live with many different tribes. Sometimes those people forced to live together had been longtime rivals. One result of the Nome Cult Walk relocation was the creation of the Round Valley Indian Tribes. This federally recognized tribe exists today and includes the Yuki, Wailacki, Concow, Little Lake Pomo, Nomlacki, Pit River, Maidu and Nissinan tribes. Nearly two decades ago, descendants of the Nome Cult Walk began an annual commemoration of the forced relocation of their ancestors. September marked the 18th year that members of the Round Valley Indian Tribes retraced the original 100-mile route across the Sacramento Valley through the rugged North Coast Ranges. Three generations of Native Americans partook in this year’s tribute. “It is important that our youngest members take part in this annual event,” said Kenneth Wright, president of the Round Valley Indian Tribes. “The theme of the walk is ‘Honor Their Memory–A Path Not Forgotten.’” Eduardo Olmedo (left), Grindstone District Ranger, and Kenneth Wright, Round Valley Indian Tribes President, enjoy the shade after a morning of hiking the Nome Cult trail on the Mendocino National Forest. (U.S. Forest Service/Denise Adamic) Not all of the participants hiked — some offered moral support, made camp, or cooked meals for the walkers. At the culmination of the weeklong event, the entire group descended into Covelo for various celebrations sponsored by the Round Valley Indian Tribes. The closing celebrations served as a meaningful way to end the week of remembrance. “While the Nome Cult Trail is a tragic chapter in our state’s history, it is also a story about the resilience and strength of California Indians,” said Mendocino Forest Supervisor Sherry Tune. “It is an important legacy for their decedents and for all Californians.” November is Native American Heritage Month and the theme is “Guiding our destiny with heritage and tradition.  The Mendocino National Forest encompasses over 913,000 acres of rugged landscape in northwestern California, and is a three-hour drive north from San Francisco. It is the only one of California’s 18 national forests not crossed by a paved road or highway. Three generations of Native Americans commemorate the 150th anniversary of the Nome Cult Walk. Not all of the participants hike—some provide moral support, make camp, or cook meals for those who trek the 100-mile route. (U.S. Forest Service/Denise Adamic)  Category/Topic:  Forestry  Tags:  California  Concow  Forestry  FS  Little Lake Pomo  Maidu  Mendocino National Forest  national forests  Native American Heritage Month  Native Americans  Nissinan  Nome Cult Walk  Nomlacki  Pit River  Round Valley Indian Tribes  Tribal  tribes  Wailacki  Yuki","What significant historical event, commemorated annually by members of the Round Valley Indian Tribe, involved a forced relocation of Native Americans from Chico, Calif. to Covelo, Calif., and passed through what is now the Mendocino National Forest in California?","The Nome Cult Walk, a forced relocation of 461 Native Americans that took place in 1863, resulting in only 277 survivors."
"Under Secretary for Marketing and Regulatory Programs in  Animals  Plants  May 20,   On April 27, I was honored to accompany President Shelley of the Navajo Nation for the National Veterinary Stockpile (NVS) exercise held in Window Rock.  The NVS exercise provides countermeasures – supplies, equipment, medicine, vaccines and response support services – that states and Tribes need to respond to foreign animal disease outbreaks. This exercise with the Navajo Nation marks the first Animal and Plant Health Inspection Service (APHIS)-sponsored full-scale exercise on Tribal lands.  I want to acknowledge the enthusiasm and commitment of Tribal personnel to gain experience and identify gaps, shortfalls, limitations that could impair the Navajo Nation’s ability to receive, store and distribute NVS countermeasures in a real emergency. Dr. Scott Bender (Navajo Tribal Veterinarian), Rodney White (APHIS VS National Veterinary Stockpile Director), Edward Avalos (USDA Marketing and Regulatory Programs Under Secretary ), Ben Shelly (Navajo Nation President), Vangie Curley-Thomas (Navajo Division of Natural Resources Assistant Director), and Glenda Davis (Navajo Nation Veterinary and Livestock Program Director). In front of the Under Secretary is an agriculture responder donning personal protective equipment During my visit, I also discussed the success of the Navajo Agricultural Products Industry (NAPI), which includes over 89,000 acres of cropland.  NAPI is a major producer of alfalfa, potatoes, corn, pinto beans and numerous other crops.  I remember working with NAPI to promote the “Navajo Pride” label and to develop market share in domestic and international markets. In closing I want to say that my APHIS staff and I thoroughly enjoyed our Navajo Tacos – complete with fry bread, pinto beans, ground beef and green chiles! - Edward Avalos Under Secretary for Marketing and Regulatory Programs  Category/Topic:  Animals  Plants  Tags:  APHIS  MRP  National Veterinary Stockpile  Navajo Nation  Tribal",What type of supplies does the National Veterinary Stockpile (NVS) provide to states and Tribes in response to foreign animal disease outbreaks?,"The National Veterinary Stockpile (NVS) provides countermeasures, including supplies, equipment, medicine, vaccines, and response support services."
"NRCS in  Conservation  Apr 22,  Earth Team Volunteer Kelsey Bulman assisting the Caledonia, Minn. field office with surveying a pollution abatement project for a waste management system. (NRCS photo/ Gary Larson) Most college juniors look forward to summer break as a time to relax without any responsibilities. Not Kelsey Bulman. In the summer of , she began volunteering with the Earth Team of USDA’s Natural Resources Conservation Service. For her efforts, Bulman won Minnesota’s Earth Team Award in and was honored with a National Earth Team Volunteer Award. Last summer Kelsey, who had just graduated, worked every day to gain experience and build her knowledge of conservation management, ultimately logging 414 hours. “It felt like being a kid again, going to the farm with Dad, watching as NRCS helped put conservation on our farms,” she says. “Volunteering for Earth Team was a natural fit for me.” As a volunteer, Bulman assisted the Caledonia, Minn., field office staff with the planning and application of conservation practices. “Kelsey helped with so many different projects,” says district conservationist Gary Larson. With a degree in conservation management, Bulman was able to assist with both the administrative and technical sides of conservation planning, helping the agency while building her skills. She worked with landowners to get signatures on design plans, helped more than 20 Conservation Reserve Program participants with re-enrollment and collected surveys for conservation practice cost estimates that will help determine future cost-share rates. “That experience is invaluable,” says Larson. “Our office really appreciated having her help.” “I would love to work as an employee for NRCS one day,” says Bulman. “This opportunity has allowed me to see each position in NRCS and the ones that interest me the most.” She goes on, “I was lucky enough that my Dad’s pond project with NRCS had already been approved, so I got to see that from start to finish. As a kid, I didn’t know how complex conservation practices were, for the landowner or NRCS.” About her Earth Team volunteer experience, she summarizes, “I enjoyed helping and being on the land, and I plan to be back again this year.” Follow NRCS on Twitter. Check out other conservation-related stories on the USDA blog.  Category/Topic:  Conservation  Tags:  Conservation  earth  Earth Team  Minnesota  NRCS  student  volunteer","What experience did Kelsey Bulman, a college graduate and former USDA's Natural Resources Conservation Service (NRCS) Earth Team Volunteer, find most valuable during her time with the agency?","Kelsey Bulman found her experience assisting the Caledonia, Minn., field office staff with the planning and application of conservation practices to be most valuable. This experience included working on various projects such as helping landowners with design plans, re-enrollment for Conservation Reserve Program participants, and collecting surveys for cost estimates."
"NRCS Illinois in  Conservation  Jan 08,  Ron Farris, landowner, and NRCS employee Danette Cross look over his conservation plan. In southern Illinois, along the Mississippi River, you can see a diverse landscape of woodlands, open wild areas and farmland. But that wasn’t the case about 20 years ago, after the Great Flood of ravaged the area. That summer, all of these ecosystems resembled a moonscape with most of the vegetation removed. In the wake of the flood, USDA’s Natural Resources Conservation Service (NRCS) offered easement purchases through its Emergency Wetlands Reserve Program to help landowners take frequently flooding cropland out of production and restore functional wetlands. In Alexander County alone, landowners enrolled seven easements covering 3,089 acres. This compilation of easements forms a “contiguous piece of Mississippi River floodplain,” says Dave Hiatt, NRCS biologist, providing prime habitat for local wildlife as well as migrating wildlife. “Each easement connects a larger area that gives migrating birds a place to rest and feed before traveling on,” he says. “Located at the top of the Mississippi Alluvial Valley, this locale is now a major migration staging area.” This map shows acres enrolled in EWRP in outlined in red. Wetlands also help reduce damage from floods, contribute to groundwater recharge and carbon sequestration and provide recreational opportunities. They are among the most biologically diverse ecosystems in the world. Even during significant droughts like the one experienced in Illinois and other parts of the country this past year, wetland areas support wildlife and plant species. Once a landowner places his or her land in a conservation easement with NRCS, he or she retains the title to the land and the right to control access and recreational use, and still pays taxes on the property. Alternatively, the landowner can sell the property. In this case, the U.S. Forest Service purchased 3,000 acres of land encumbered by easements from landowners in order to restore the wetlands, which are adjacent to the Shawnee National Forest. Other easements purchased in Alexander County over the past 20 years have added another 2,367 acres of wetlands to the Wetlands Reserve Program; nearby Union and Jackson counties have several easements totaling thousands of acres in NRCS programs. NRCS biologist Hiatt calls these wetlands a beautiful “string of pearls along the Mississippi.” These “pearls” help clean the water and support native flora and fauna that we can all enjoy for years. Follow NRCS on Twitter. Check out other conservation-related stories on the USDA blog. The flood of created this 60-foot deep lake in one landowner’s crop field.  Category/Topic:  Conservation  Tags:  Conservation  Mississippi  NRCS  Wetlands Reserve Program  WRp",What benefits do wetlands provide to the environment and wildlife when protected through conservation easements along the Mississippi River floodplain?,"Wetlands in the Mississippi River floodplain, protected through conservation easements with NRCS, provide benefits such as reduced damage from floods, groundwater recharge, carbon sequestration, recreational opportunities, support for diverse wildlife and plant species, even during droughts."
"They're Back! Web Cam Catches Sockeye Salmon Returning to Tongass Spawning Grounds  Through the end of August, you will get the chance to be entertained as sockeye salmon swim along Alaska’s Steep Creek as the adults spawn before swimming to their final deaths. The Forest Service has placed the salmon cam in the creek on the Tongass National Forest so viewers world-wide have the opportunity to view fish in their natural setting. The ability to watch salmon in the wild is a treat for many people, but the underwater camera gives you a more intimate, unique look.  Kathryn Sosbe, Office of Communication, U.S. Forest Service  Posted in  Forestry  Jul 24,   10 Responses",What natural setting can viewers worldwide watch on live cam as sockeye salmon spawn?,The Tongass National Forest's Steep Creek.
"APHIS-Trained Canines are Ready for their Close-ups: Dogs Featured on Disney+’s It’s a Dog’s Life with Bill Farmer  A few of the U.S. Department of Agriculture’s Animal and Plant Health Inspection Service (APHIS) affiliated canines are showing off their “sniffs” and talents to the world in the Disney+ weekly series, “It’s a Dog’s Life with Bill Farmer”. The 10-episode series that began airing on Friday, May 15 will feature APHIS operated Hawaiian Geese canine teams, APHIS trained brown tree snake canine teams and APHIS trained Beagle Brigade teams. The canine teams will be featured in the season’s final two episodes.  Aaliyah Essex, Public Affairs Specialist  Posted in  Animals  Jul 10,   Respond to this story",What specific tasks or scenarios demonstrate the talents of a trained Beagle from an APHIS-canine team?,"Unfortunately, the provided content does not specifically mention what tasks or scenarios demonstrate the talents of a trained Beagle from an APHIS-canine team. It only mentions that APHIS-trained Beagle Brigade teams will be featured in the season's final two episodes, but it doesn't provide further details on their specific roles or demonstrations."
"USDA Food and Nutrition Service Administrator in  Food and Nutrition  Mar 19,  USDA Food and Nutrition Service Administrator Audrey Rowe wants to make sure that children and teens have access to healthy meals in and out of school. When school lets out, millions of children look forward to camps, pools, and blockbuster movies.  However, many children will also experience hunger.  When school is in session, low-income students receive free or reduced-price school meals that help families stretch their food budget.  When the school year ends, those school meals are no longer available to those students and some families will struggle to fill this gap. We here at the USDA have been working hard to reduce childhood hunger when school is out.  One way we are accomplishing this goal is through the Summer Electronic Benefit Transfer (EBT) for Children demonstration project.  The project, funded by Congress in , has shown clear results in reducing very low food security among children, the most severe form of childhood hunger.  A rigorous evaluation indicated that Summer EBT for Children: Reduced the most severe form of childhood hunger by 33% Allowed children to eat more healthfully.  Children in the demonstration project ate 13% more fruits and vegetables, 30% more whole grains and 10% more dairy Reached 30-75% of children eligible for free and reduced-price school meals With strong evidence of reducing severe childhood hunger and encouraging healthy eating, the President’s Budget included a request for $30 million to support scaling up the Summer EBT for Children demonstration project in the budget request.  In summer , eight states and two Indian tribal organizations (ITOs) took part in the project and all together they reached 100,000 children in low food security households. Additional funding to scale up Summer EBT for Children would not only reduce childhood hunger when school is out and encourage healthier eating, but allow us to learn more about food insecurity among children and the best approaches to reducing it long-term.  We will continue to share the results of our projects with all of our anti-hunger partners and continue to work with them to end childhood hunger once and for all. For more information about the Summer Food for Children Demonstrations please visit: www.fns.usda.gov/ops/summer-food-children-demonstrations  Category/Topic:  Food and Nutrition  Tags:  Audrey Rowe  childhood hunger  children  FNS  Food and Nutrition  food insecurity  HealthierNextGen  school meals  SFSP  Summer EBT  Summer Meals",What is the primary goal of the USDA's Summer Electronic Benefit Transfer (EBT) for Children demonstration project in addressing childhood hunger?,"The primary goal of the USDA's Summer Electronic Benefit Transfer (EBT) for Children demonstration project is to reduce very low food security among children, the most severe form of childhood hunger."
"The Juice on Summer Peaches and Plums  This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from the USDA's rich science and research portfolio.Texas A&M AgriLife CommunicationsA fresh, juicy peach makes a good addition to a summer lunch bag or picnic. Warm or chilled, you know you have a good one when you have to chase a stream of peach juice with a napkin.  Posted in  Food and Nutrition  Research and Science  Jun 15,   Respond to this story",What USDA research or news feature focuses on incorporating summer fruits like peaches into school lunch programs?,"There is no specific mention of a USDA research or news feature focusing on incorporating summer fruits like peaches into school lunch programs in the provided content. The text only discusses the enjoyment of fresh, juicy peaches during the summer season."
"USDA Deputy Under Secretary for Natural Resources and Environment in  Conservation  Aug 28,   USDA/EPA National Workshop on Water Quality Markets graphic. (Click for the registration link) For most people, water quality markets are probably a new concept. They are not something you hear about on the news every day, even though frequently cover the need to clean up rivers and lakes. But to some—like states, utilities, and farmers—they represent an opportunity, and should be on the radar. Water quality markets can reduce costs of cleaning up waterways by allowing sources with high costs of meeting water quality requirements to purchase credits from sources that have lower costs of making the same water quality improvement. Agricultural producers often have lower costs of improving water quality, which makes farmers and ranchers prime candidates to supply water quality credits. USDA supports the participation of farmers, ranchers and forest landowners in water quality trading as a voluntary way to put more conservation on the ground, and improve water quality. The Department develops tools to calculate water quality benefits and resources on how to structure trading programs. Furthermore, the Department provides funding to support the development of water quality trading markets through NRCS Conservation Innovation Grants. And now, in partnership with the Environmental Protection Agency, USDA is offering the public an opportunity to learn more about water quality markets. The EPA-USDA Water Quality Markets Workshop is bringing a host of experts involved in water quality trading markets together to share their experiences and provide a wealth of information to those interested in starting or participating markets. The event will take place September 15-17 in Lincoln, Nebraska, and includes regional forums where participants can learn more about trading programs in their area. The Workshop will do more than provide information—it will also highlight the history of collaboration on water quality trading within the federal government. USDA and EPA signed a partnership agreement in to work together on environmental markets, including water quality markets. Tools and resources developed under the agreement will be previewed at the Workshop, and participants will learn how they can apply to water quality planning and management. Workshop participants will also get a taste of the larger partnership that has developed in support of water quality markets—including a look at the National Network on Water Quality Trading. The National Network is composed of representatives from agriculture, industry, state, and environmental groups from across the country working to help others develop and participate in water markets.  The National Network recently released Building a Water Quality Trading Program, which identifies common trading issues and the options, considerations, and examples important to developing a program. There are plenty of reasons to attend next month’s Workshop—it will be an excellent forum to learn more about water quality markets. Registration closes August 31st. We look forward to seeing you there! USDA supports the participation of farmers, ranchers and forest landowners in water quality trading as a voluntary way to put more conservation on the ground, and improve water quality.  Category/Topic:  Conservation  Tags:  Conservation  Conservation Innovation Grants  EPA  Nebraska  NRCS  U.S. Environmental Protection Agency  water  water quality","""What opportunities and incentives exist for farmers and ranchers to participate in water quality trading markets, and how can they contribute to improving clean rivers and environmental conservation?""","Farmers and ranchers have several opportunities and incentives to participate in water quality trading markets, including: * Lower costs of improving water quality, making them prime candidates to supply water quality credits * Voluntary participation as a way to put more conservation on the ground and improve water quality * Access to funding through NRCS Conservation Innovation Grants to support the development of water quality trading markets * Tools and resources developed by USDA to calculate water quality benefits and structure trading programs * Participation in the National Network on Water Quality Trading, which aims to help others develop and participate in water markets By participating in water quality trading markets, farmers and ranchers can contribute to improving clean rivers and environmental conservation."
"Wrapping up Picnic Month  Summer is in full swing and, for many, that means it's time for a picnic. Whether you stay in your backyard or head to your favorite lookout spot, a picnic is always a good idea. If you didn’t feast outdoors in July during National Picnic Month, there’s still time to enjoy a great meal with nice weather and peaceful scenery.  Terry Matlock, NASS Public Affairs Specialist  Posted in  Research and Science  Jul 28,   Respond to this story",What are some ideal conditions for enjoying an outdoor picnic?,Nice weather and peaceful scenery.
"MyPlate Has a Game Plan for Healthy Eating on a Budget Everyone wants to save money at the grocery store, especially those on a tight budget. The new Healthy Eating on a Budget section of ChooseMyPlate.gov empowers cost-conscious consumers to make healthy choices with insightful information about meal planning, smart shopping ideas, and creating healthy meals with simple ingredients.  Web-based trends indicate that consumers continue to look for information about how to make better eating decisions with limited resources. Healthy Eating on a Budget offers a step-by-step game plan to help families save money and make nutritious meals at home. Recent scores from the USDA Healthy Eating Index indicate that Americans can struggle to meet recommendations from the Dietary for Americans.  Most of us need to increase our intake of whole fruit, dark-green and orange vegetables, whole grains, and fat-free or low-fat dairy.  Cost is often considered a barrier to eating healthier and the new resource will help consumers overcome this perception.  Shelley Maniscalco, CNPP Director for the Office of Nutrition Marketing and Communications  Posted in  Food and Nutrition  May 30,   1 Response",What are some key strategies that can be employed by individuals on a tight budget to make nutritious meals at home?,"According to MyPlate's Healthy Eating on a Budget section, key strategies for making nutritious meals at home on a tight budget include: 1. Meal planning 2. Smart shopping ideas 3. Creating healthy meals with simple ingredients."
"Senior Policy Advisor for Rural Affairs with the White House Domestic Policy Council in  Energy  Rural  Oct 10,  Cross Laminated Timber (CLT) and other emerging wood technologies are being used in new construction projects around the world, like these apartment buildings in Vaxjo, Sweden. (Photo credit: Midroc Property Development)  Cross-posted from the White House Rural Council:  As part of the Obama administration's commitment to mitigate climate change, USDA, in partnership with the Softwood Lumber Board and the Binational Softwood Lumber Council, is announcing the U.S. Tall Wood Building Prize Competition. This competitive prize, open to teams of architects, engineers, and developers, will showcase the architectural and commercial viability of advanced wood products like Cross Laminated Timber (CLT) in tall buildings. Advanced wood products are becoming the latest innovation in tall building construction. Products like CLT are flexible, strong, and fire resistant. In construction, wood products can be used as a successful and sustainable alternative to concrete, masonry, and steel. Using wood also reduces greenhouse gas emissions by storing carbon and simultaneously offsetting emissions from conventional building materials. By some estimates, the near term use of CLT and other emerging wood technologies in buildings 7-15 stories could have the same emissions control affect as taking more than 2 million cars off the road for one year. Wood can also help struggling rural forest communities. During the Recession, the drop in new construction and decline in home remodeling had a deep impact on wood manufacturing. However, if CLT and similar advanced wood products can penetrate just 5 - 15% of the non-residential North American market, that would mean roughly 0.8 - 2.4 billion board feet of lumber consumed annually. To put that in real-world context, roughly 35 jobs are created for each million board feet of wood processed. The winner of the Tall Wood Building competition will receive support for incremental costs of pioneering wood construction techniques to address the engineering design and code variances needed to incorporate wood technologies into new building sites. The competition requires that the winning project team source a share of materials from rural, domestic manufacturers and domestic, sustainably managed forests in order to jumpstart new production and economic opportunities in rural America. The launch of this competition is part of USDA's overall strategy to promote the use of wood as a green building material. In addition, the White House Rural Council hosted the Building With Wood: Jobs and the Environment workshop in March . USDA's Forest Service has also partnered with WoodWorks to provide outreach and technical support for architects and engineers of wood construction, supported a new commercial-scale CLT manufacturing facility in Columbia Falls, Montana, and invested more than $2 million in research and technical support for emerging wood technologies through the Forest Products Laboratory in Madison, Wisconsin. Wood is a readily available and renewable building material that creates jobs and stimulates the economy. It can be used in urban or rural settings to build energy-efficient houses, buildings, and other needed infrastructure. It is successfully being used around the world and can help mitigate climate change. As Secretary Vilsack said at the March Workshop, ""Wood may be one of the world's oldest building materials, but it is now also one of the most advanced."" Additional information about the competition is available at www.tallwoodbuildingcompetition.org. Winners will be announced in . Doug McKalip is Senior Policy Advisor for Rural Affairs with the White House Domestic Policy Council.  Category/Topic:  Energy  Rural  Tags:  Climate Change  Doug McKalip  Forest Products Laboratory  Forestry  FS  Montana  Renewable Energy  Tom Vilsack  White House  White House Rural Council  Wisconsin  wood",What innovative way can advanced wood products like Cross Laminated Timber (CLT) be used in tall buildings to reduce greenhouse gas emissions and create economic opportunities in rural America?,"Advanced wood products like CLT can be used as a sustainable alternative to concrete, masonry, and steel in tall building construction, reducing greenhouse gas emissions by storing carbon and offsetting emissions from conventional materials. This innovation has the potential to penetrate 5-15% of the non-residential North American market, creating an estimated 0.8-2.4 billion board feet of lumber consumption annually, which can stimulate economic opportunities in rural America."
