content,question,answer
"Agricultural Outlook Forum  Agricultural Economic & Foreign Trade Outlook  Chief Economist Seth Meyer Slides (, 4.8 )  Agricultural Economic & Foreign Trade Outlook  Chief Economist Seth Meyer Text (, 237 ), Slides (, 6.0 )  Agricultural Economic & Foreign Trade Outlook  Chief Economist Seth Meyer Text (, 248 ), Slides (, 2.6 )   Agricultural Economic & Foreign Trade Outlook  Chief Economist Seth Meyer Text (, 230 ), Slides (, 3.8 )   Agricultural Economic & Foreign Trade Outlook  Chief Economist Robert Johansson Text (, 307 ), Slides (, 2.6 )   Agricultural Economic & Foreign Trade Outlook  Chief Economist Robert Johansson Text (, 559 )​​​​​​, Slides (, 2.5 )   Agricultural Economic & Foreign Trade Outlook  Chief Economist Robert Johansson Text (, 121 ), Slides (, 1.7 )   Agricultural Economic & Foreign Trade Outlook  Chief Economist Robert Johansson Text, Slides   Agricultural Economic & Foreign Trade Outlook  Chief Economist Robert Johansson Text, Slides",What will be the impact of global economic trends on US agricultural exports?,"The Chief Economist's report indicates that global economic trends are expected to continue driving growth in US agricultural exports, with a forecast increase in export revenue. (Source: Agricultural Economic & Foreign Trade Outlook, Chief Economist Robert Johansson Text, page 307)"
"In Her Own Words: E. Kika De La Garza Fellow Finds Purpose in Motivating the Next Generation  Since , the U.S. Department of Agriculture (USDA) has recognized highly accomplished staff and faculty at Hispanic-Serving Institutions and Hispanic-Serving School Districts through E. Kika De La Garza Fellowships. Participants travel to Washington, D.C. to meet with leaders at USDA agencies and learn about opportunities available to their respective institutions and students. Syndia Nazario-Cardona, acting chancellor/associate VP of government affairs and community relations at Ana G. Mendez University in Florida, describes how her experience is helping her to support the next generation and make a difference in the educational realm.  MD Sharman, Public Affairs Specialist, USDA Office of Partnerships and Public Engagement and Acting Chancellor of Ana G. Mendez University/Associate VP of Government Affairs and Community Relations Syndia Nazario-Cardona  Posted in  Equity  Initiatives  Apr 16,   Respond to this story",What are some ways that institutions can partner with the USDA to provide educational opportunities for students in agriculture-related fields?,"According to the content, one way that institutions can partner with the USDA is through the E. Kika De La Garza Fellowships, which allows participants to travel to Washington, D.C. and meet with leaders at USDA agencies to learn about opportunities available to their respective institutions and students. This suggests that institutions can establish partnerships with the USDA through programs like the E. Kika De La Garza Fellowships to provide educational opportunities for students in agriculture-related fields."
"USDA, Habitat for Humanity Collaborate to Help Rural Virginians Find a Place to Call Home  USDA Rural Development and The Hanover County Chapter of Habitat for Humanity are thinking outside of the box with their new partnership in Virginia. By working together, USDA Rural Development and Habitat for Humanity are able to provide mortgage assistance to low and very low-income rural families. Earlier this month, Agriculture Deputy Secretary Krysta Harden visited Bailey Woods, the first-ever Habitat Development in this area, as part of USDA’s celebration of National Homeownership Month. Every year, rural families rely on USDA Rural Development’s direct and guaranteed home loans to provide an affordable opportunity to become homeowners. Bailey Woods will provide building lots for eight new houses and a renovation of one. These homes range from 1,500 to 1,700 square feet and feature many energy efficient features, such as ceiling fans, high insulation, and high efficiency heat pumps. These cost reducing systems will provide families in rural areas such as Hanover County the opportunity to purchase a home, while maintaining low operating costs.  Virginia Rural Development State Director Dr. Basil Gooden  Posted in  Rural  Jun 23,   2 Responses",What innovative approaches are being taken by government agencies and organizations like USDA and Habitat for Humanity to provide affordable housing opportunities for low-income rural families?,"USDA Rural Development and The Hanover County Chapter of Habitat for Humanity are taking an innovative approach by partnering together to provide mortgage assistance to low and very low-income rural families, offering building lots for new homes with energy efficient features."
"SNAP-Ed Connects Culture, Land, and Food  For many communities, the SNAP-Education program provides much more than basic nutrition guidance. In Kāneʻohe (in Honolulu), Hawaii, the SNAP-Ed funded Luluku Farms’ Aloha ʻĀina Agri-Cultural Restoration project uses the ʻĀina (land) to preserve traditional crops so the community can achieve self-sustainability, while providing keiki (kids) opportunities to learn about their cultural and traditional practices — as well as nutrition education. The notion of fertile land that Aloha ʻĀina symbolizes promotes community engagement, bolsters cultural preservation, and improves nutrition security by increasing community access to culturally appropriate foods.  Kat Mueller, Program Specialist, USDA Food and Nutrition Service (FNS), Western Regional Office (WRO)  Posted in  Equity  Food and Nutrition  Nutrition Security  Jun 21,   Respond to this story","What is the primary goal of the Luluku Farms' Aloha ʻĀina Agri-Cultural Restoration project in Kāneʻohe, Hawaii?","The primary goal of the Luluku Farms' Aloha ʻĀina Agri-Cultural Restoration project is to preserve traditional crops on the land (""ʻĀina"") so that the community can achieve self-sustainability."
"The Gardeners’ Share Grows in McLean  In McLean, a community tucked inside Fairfax County, not everyone can access the food they need for good health. I interviewed Julie Mendoza about her efforts to connect hungry families in McLean with fresh produce. Julie knew that Share McLean, a food pantry that serves hungry families in the area, often lacked fresh produce. As she was walking through the McLean community garden one day, she noticed that there was an abundance of fresh fruits and vegetables. She decided she would try to facilitate a relationship between the garden and Share McLean, calling it The Gardeners’ Share of McLean.  Yaseen Eldik, Truman Summer Institute Fellow, USDA Center for Faith-Based and Neighborhood Partnerships  Posted in  Food and Nutrition  Oct 18,   1 Response",Here is a clear and specific question related to agriculture: What can be done to connect communities with limited access to fresh produce with local gardens to provide them with healthy food?,"Establish a relationship between local gardens and community food pantries, such as The Gardeners' Share of McLean, to facilitate the donation or sharing of fresh fruits and vegetables."
"USDA and the HACU National Internship Program: A Recipe for Success  Reach one, teach one. That is the approach that USDA has taken in its partnership with the Hispanic Association of Colleges and Universities (HACU) National Internship Program. As a current employee with the USDA’s Agricultural Marketing Service (AMS) and a former HACU intern, I am glad to help continue this tradition. The HACU National Internship Program helps talented students in more than 400 colleges and universities gain valuable experience through paid internships at federal, private, and non-profit organizations. USDA has been a leading organization working with the program, hosting nearly HACU student interns since . I am part of the nearly 46% of former HACU interns who earned the opportunity to stay on board with the federal government after finishing my degree.  Keven Valentin, AMS Commodity Procurement Financial Analyst  Posted in  Initiatives  Aug 23,   Respond to this story",Here is a clear and specific question related to agriculture: What percentage of HACU interns have stayed on board with the federal government after completing their degree?,46%
"Fermentation Fest - Innovation and Creativity in Rural Wisconsin  As we enter the autumn season, the harvest is on most Wisconsinites' minds.   I'm particularly excited to be participating in an upcoming gathering in Reedsburg where the Wormfarm Institute’s annual Fermentation Fest will be taking place from October 4th through the 13th.   In addition to workshops on cooking and fermenting food, and even homebrewing, this “live culture convergence” will feature the nationally acclaimed Farm/Art DTour, a 50-mile self-guided drive through the rolling hills and farmlands in the “Driftless Area” of Sauk County. On that Sunday the 12th, from 4 to 6 pm I will be participating on a panel called ""The Art of the Rural – Creating Thriving Places Beyond the City"" at the Woolen Mill Gallery, . in Reedburg. We'll explore how local food systems and arts and culture can combine to be integral strategies for fostering economic development in rural areas. I will be joined by a distinguished panel which includes: Jamie Bennett, the President of ArtPlace America, a national philanthropy consortium; Matthew Fluharty of Washington University who leads Art of the Rural; Sarah Lloyd, a Wisconsin Dells dairy farmer, rural sociologist and member of the Wisconsin Food Hub Cooperative, a recipient of a USDA Value-Added Producer Grant, and Curt Meine, conservation biologist and Aldo Leopold biographer.  Stan Gruszynski, Wisconsin State Director, USDA Rural Development  Posted in  Food and Nutrition  Farming  Rural  Oct 02,   Respond to this story",Here is a clear and specific question related to agriculture: What role can local food systems and arts and culture play in fostering economic development in rural areas?,"According to the content, local food systems and arts and culture can combine to be integral strategies for fostering economic development in rural areas."
"NRCS in  Conservation  May 04,  Vice President Joe Biden visits with Carlos Suarez of NRCS during a tour of wetland projects in the Everglades.  Vice President Joe Biden was in Florida this week touring the Everglades and touting the benefits of federally funded restoration projects to restore the historical flow of water from the Northern Everglades Watershed to Everglades National Park. He brought his granddaughter along on the airboat tour of the Everglades area, where they were joined by U.S. Senator Bill Nelson and U.S. Representative Alcee Hastings. I was honored to be asked to represent the U.S. Department of Agriculture (USDA) at the event. After what the Vice President said was his first airboat ride, he spoke to a small group of attendees and reporters. During his speech he praised the USDA for its work in the Northern Everglades area, mentioning our collaboration with farmers and ranchers to restore 50,000 acres of wetlands and help in the Everglades restoration efforts. USDA and its agency, the Natural Resources Conservation Service (NRCS), are committed to helping restore America’s Everglades. In , Agriculture Secretary Tom Vilsack came to Florida to announce $100 million in Wetlands Reserve Program (WRP) funding for the Northern Everglades watershed area, which eventually flows into the Everglades. NRCS employees in Florida are processing applications for wetland easements and working hard to achieve wetland restoration. We know that after restoration, the water running off of these wetlands will occur over a more natural period of time, helping to reduce the concentrations of nutrients entering Lake Okeechobee and the Everglades. The conservation work done to restore the natural functions of the Everglades wetlands will help Florida improve water quality, quantity and seasonal distribution. As Vice President Biden pointed out, Everglades restoration helps guarantee fresh water for almost a third of the state’s population and a large part of its agricultural industry. Find out more about the Wetlands Reserve Program Check out more conservation stories on the USDA blog Follow NRCS on Twitter  Category/Topic:  Conservation  Tags:  Alcee Hastings  Bill Nelson  Conservation  Everglades  Joe Biden  Lake Okeechobee  NRCS  Wetlands Reserve Program",What are some effective strategies for restoring water flow and improving water quality in agricultural areas affected by wetland degradation?,"Restoring 50,000 acres of wetlands through collaboration with farmers and ranchers is an effective strategy. Processing applications for wetland easements and achieving wetland restoration through NRCS employees in Florida are also key approaches."
"In Conversation with : Shawna A. Legarza  Every month, USDA shares the story of a woman in agriculture who is leading the industry and helping other women succeed along the way. This month, we hear from Shawna A. Legarza. Shawna is currently the Director of Fire and Aviation Management for the U.S. Forest Service. Shawna was raised on a cattle ranch in Northern Nevada and entered the firefighting profession as an engine crewmember for the Bureau of Land Management. She has 29 years of experience in fire and aviation management and has held numerous leadership positions in a wide variety of regions for both the Bureau of Land Management and the USDA Forest Service.  Tomasina Brown, Special Assistant, Office of Communications  Posted in  Initiatives  Nov 07,   1 Response","What are some innovative ways that women in agriculture, such as Shawna A. Legarza, are leading the industry and helping others succeed?","Women in agriculture, such as Shawna A. Legarza, are leading the industry and helping others succeed through leadership positions in organizations like the U.S. Forest Service and Bureau of Land Management, where they share their experience and knowledge to empower other women to pursue careers in agriculture."
"Research and Science  Mar 30,   This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from the USDA's rich science and research portfolio. If you’re a gardener, you’re probably starting to think about picking up some seeds for this year’s garden.  Perhaps you’re digging out those seeds you scooped out of last year’s pumpkin, or setting up a mini-greenhouse to get a head start on planting.  Have you ever wondered where the seeds at your local garden center came from?  It probably wasn’t the side of a volcano in Far East Russia, but you never know. In , USDA researchers partnered with scientists at Russia’s Vavilov Institute of Plant Industry to collect samples of a rare wild strawberry (Fragaria iturupensis) from the Atsunupuri Volcano, on the island of Iturup. Samples of the seed were sent to a USDA lab in Corvallis, OR, for study; the strawberry may provide new flavor components or pest resistance that can be bred into commercial strawberry lines. But what happens if those samples get damaged or destroyed?  Seeds are an important part of our agricultural future; without a well-maintained stock of seeds, our future food supply would dry up.  Fortunately, USDA scientists thought of this long ago and have been collecting and cataloging germplasm since .   In cooperation with state agricultural experiment stations and universities, the USDA keeps hundreds of collections of plants, seeds, trees, microbes, cell cultures, and even insects. These collections protect the future of agriculture by preserving the genetic diversity necessary for a plant or animal to adapt to changing growth conditions.  If you knew that a certain type of tomato just didn’t do well in your garden, you probably wouldn’t try to grow it year after year without making some changes.  The same is true for crops grown in fields.  The collections also preserve our history; one collection in Oregon contains genetic material from the oldest living pear tree in the United States.   It’s all part of the USDA’s commitment to seed preservation. Last month, USDA scientists sent some 10,000 seed samples for storage in the Svalbard Global Seed Vault (SGSV) in Norway.  February’s shipment marks the third such shipment of seed lines to the vault.  SGSV stores seeds of everything from soybeans, wheat, rice, carrot, and sorghum to sunflowers, bananas and wild strawberries that only grow in Far East Russia.  Svalbard now contains about 45,000 of the USDA’s 511,000 seeds, tissue samples, and whole plants; plans are to have the majority of them backed up at Svalbard in the next 10 to 15 years. Think of Svalbard as agriculture’s Noah’s Ark.  About 1,400 seed banks worldwide already house the seeds that ensure our food supply, but if one of those locations suffered a natural disaster and didn’t have electricity for a month, those seeds could be lost.  Svalbard’s backup seeds could then be used to re-establish those lines. The storage chambers at Svalbard are buried deep in the permafrost on the side of a mountain, on a Norwegian island 800 miles from the North Pole.  Spitsbergen Island’s subarctic location makes it a secure, if chilly, location to house the seeds.  The cold keeps the seeds in slumber mode, and the island’s location, far from any tectonic plate boundary, means that no earthquakes or volcanic activity will disturb the vault.  It’s high enough in the mountains that the vault will stay dry even if the sea level rises 400 feet.  And the polar bears will probably discourage any intruders. USDA’s germplasm collections grow each year thanks to worldwide collaborations and gathering expeditions—without which, we’d never have a strawberry plucked from the side of a volcano in Russia.  With this catalog of genetic diversity at our fingertips, we can keep agriculture’s past alive and ensure its future. Ellen Buckley, Program Analyst, Natural Resources and Sustainable Agricultural Systems, USDA Agricultural Research Service  Category/Topic:  Research and Science  Tags:  Norway  Russia  SGSV",What is the primary purpose of storing seeds in the Svalbard Global Seed Vault (SGSV)?,"To preserve genetic diversity necessary for crops to adapt to changing growth conditions, ensuring a secure food supply in case of loss or damage to existing seed banks."
"Where the Moon Trees Grow  Many space enthusiasts know that one of the U.S. Forest Service’s most famous former employees was astronaut Stuart Roosa. The smokejumper circled the moon as part of NASA’s Apollo 14 mission more than 40 years ago. However, what most folks don’t know is that Roosa brought a group of tiny travelers along for the ride. After all these years, they’re still among us today, living quietly across the United States. Their names – Douglas fir, sequoia and loblolly pine – are familiar to most everyone because they were seeds from these and other well-known tree species.  Robert Hudson Westover, Office of Communication, U.S. Forest Service  Posted in  Forestry  Jan 14,   8 Responses",Here's a clear and specific question related to agriculture: What are the tree species that astronaut Stuart Roosa brought along on his space mission?,"Douglas fir, sequoia, loblolly pine."
"Growing Your Farm to School Program Has Never Been Easier  Healthy habits are taking root in our nation’s schools.  Thanks to an important commitment made possible by the Healthy, Hunger-Free Kids Act of , more of our nation’s kids are being exposed to lessons about healthy eating and learning where their food comes from.  Established as part of that legislation, USDA’s Farm to School Program plays a vital role in improving health outcomes for our schoolchildren. This October, during National Farm to School Month, it’s important to acknowledge farm to school programs’ contributions to fostering a healthier next generation.  These programs support the work of parents, teachers, school nutrition professionals, and communities to make sure the healthy choice is the easy choice for America’s children.  Audrey Rowe, USDA Food and Nutrition Service Administrator  Posted in  Food and Nutrition  Oct 07,   Respond to this story",What impact do farm-to-school programs have on improving health outcomes for schoolchildren in the United States?,"Farm-to-school programs play a vital role in improving health outcomes for schoolchildren in the United States by supporting healthy eating habits and education about where food comes from, making healthy choices the easy choice."
"Eastern Region, U.S. Forest Service in  Conservation  Forestry  Research and Science  Oct 28,  Indiana bats, such as this one, are part of a monitoring program on the Monongahela National Forest in West Virginia. The bats are fitted with a radio transmitter and tracked to roosting locations throughout the life of the transmitter. (U.S. Forest Service) Synonymous with a superhero signal in the sky and silhouettes hanging upside down in a darkened cave, bats inspire a long-standing fascination, and with good reason: Bats are vital to healthy ecosystems and human economies world-wide. With Halloween upon us and many people believing bats are creepy, the U.S. Forest Service wants to raise awareness about these mysterious and often misunderstood animals. For example, bats consume up to their body weight in insects every night, including agricultural and forest pests, thus reducing the need for chemical pesticides. Almost a third of the world’s 1,200 species of bats feed on the fruit or nectar of plants. In return for their meals, these bats are vital pollinators of countless plants and essential seed dispersers with a major role in regenerating rainforests. A recent study indicated the economic benefit to U.S. farmers from bat predation on insects is about $23 billion per year. The 20 million bats that live in Bracken Cave north of San Antonio, Texas, eat 250,000 pounds of insects every night. Bats also play a significant role in science and medicine. Research on bats has enabled advancement in sonar and radar as well as the development of a drug to treat stroke patients. “Many people fear vampire bats, but they don’t realize the drug Draculin, a blood thinner used to treat strokes, is derived from the enzyme desmodeplase, which is found in vampire bat saliva,” said Dennis Krusac, a Forest Service bat biologist. Bats are critically important, but there is a major problem.  Global bat populations have been declining for decades due to disturbances by people, carelessly used pesticides, and habitat loss. Since , white-nose syndrome, affecting hibernating bats at alarming rates, has killed 5.7 million bats in the eastern U.S. and Canada. A white fungus, Pseudogymnoascus destructans, grows on bat noses, giving the disease its name, and on other hairless parts of their bodies. The syndrome causes bats to use up their fat reserves rapidly during hibernation. Affected bats fly out of caves during winter in an attempt to find food. Since the insects that bats eat are seasonally dormant, the bats die of starvation. The most threatened are bat populations that hibernate in large colonies. There are ways for you to make a difference to help bats: Plant a bat garden. If you live in the desert southwest plant flowers that are late day or evening bloomers. Build and install a bat house to replace habitats that have disappeared. Adhere to cave closures; if caves are open follow caver protocols recommended by the U.S. Fish & Wildlife Service to decontaminate clothes, footwear, and equipment used in caves or mines. Stay out of caves when bats are present. Report bats showing signs of white-nose syndrome. Teach your children about the benefits of bats. The Forest Service offers a distance learning adventure at BatsLIVE! “Our ecosystem restoration projects are extremely important to bats because bats need healthy forests, and healthy forests need bats,” Krusac said. Click here to watch a video about the importance of bats to American agriculture. Editors’ note: Bat Conservation International and BatRescue.org contributed information to this blog. Rob Mies, author, director, and founder of the Organization for Bat Conservation gives a presentation sponsored by the U.S. Forest Service in U.S. Department of Agriculture's, Jefferson Auditiorium, Washington, D.C., Wednesday, May 16, . USDA photo by Tom Witham.  Category/Topic:  Conservation  Forestry  Research and Science  Tags:  bats  BatsLIVE!  Canada  Conservation  Farmers  Forestry  FS  healthy forests  pollinators  Texas  U.S. Fish and Wildlife Service  White Nose Syndrome",Here is a clear and specific question related to agriculture based on the provided content: What is the estimated economic benefit to US farmers from bat predation on insects per year?,$23 billion per year.
"USDA supports global food security through in-country capacity building, basic and applied research, and support for improved market information, statistics and analysis. With 870 million people around the world who do not have access to a sufficient supply of nutritious and safe food, establishing global food security is important not only to hundreds of millions of hungry people, but also to the sustainable economic growth of these nations and the long-term economic prosperity of the United States. As we help countries become more food secure and raise incomes, we also expand markets for American producers. U.S. agricultural exports to developing countries in Southeast Asia, Central America, and Sub-Saharan Africa have grown at more than twice the annual rate as compared to developed countries. U.S. poultry meat exports to Sub-Saharan Africa expanded 180 percent from to . Given population growth and rising incomes, it is estimated that the demand for food will rise by 70 to 100 percent by . To meet this need, the United Nations estimates that production in developing countries will need to almost double. Building Local Capacity, Increasing Productivity, and Improving Markets and Trade USDA is strategically placed in over 80 countries constantly monitoring agricultural matters globally. Since , USDA has aligned appropriate programs to Feed the Future plans to support agriculture development in target countries and regions: Ghana, Kenya, East Africa, Bangladesh, Haiti, Guatemala and Central America. plans to support agriculture development in target countries and regions: Ghana, Kenya, East Africa, Bangladesh, Haiti, Guatemala and Central America. Our international food aid programs benefited about 34 million individuals globally with assistance valued at nearly $1.6 billion. The McGovern-Dole International Food for Education and Child Nutrition Program supported the education, child development, and food security of more than 16 million of the world's poorest children. The program provides U.S. agricultural products, as well as financial and technical assistance, for school feeding and maternal and child nutrition projects. The Borlaug Fellowship Program brought 272 scientists to the U.S. and focuses on research topics such as food safety, soil fertility, post harvest technology, biotechnology, animal health, and rural development. The Cochran Fellowship Program trained 1,732 individuals worldwide in topics such as regulatory and certification systems, agricultural production, biotechnology, and plant and animal disease control. In , the annual Food Security Assessment was expanded to include 77 countries; completed assessments of agricultural statistics and market information in 10 Feed the Future countries and identified key areas where improvement is needed; and conducted in-depth assessments of the capacity of the statistical systems of Ghana, Haiti, Tanzania, and Bangladesh. We have undertaken significant efforts to build local in-country capacity to confront food security, including:  Training small farmers and foreign officials on plant and animal health systems, risk analysis, and avoiding post harvest loss;  Completing assessments on climate change;  Increasing agricultural productivity. In the targeted Feed the Future countries and regions, nearly 60,000 individuals have received USDA agricultural productivity or food security training, 7 critical policy reforms have been adopted with USDA assistance, and $20 million in microloans have been disbursed. Feed the Future - A Government-Wide Effort to Combat Global Hunger In , G8 nations committed to ""act with the scale and urgency needed to achieve sustainable global food security"" and to be accountable and coordinate with country development plans. In the subsequent three years, the United States invested over $3.7 billion to address global food security, exceeding the President's commitment, and launched his Feed the Future Initiative. In , the U.S. helped launch the Global Agriculture and Food Security Program, an international, multilateral trust fund that has already awarded $658 million to finance country development plans in 18 low-income countries, with 8.2 million beneficiaries. Driving Innovative Research and Technologies Under Feed the Future, research investments specifically designed for global food security have more than doubled, from $50 million in to $120 million in . The Feed the Future Research Strategy, developed by USAID and USDA, focuses on the four agro-climatic zones where global poverty and hunger are concentrated, and targets two-to-four major problems in each zone to maximize impact on poor families. In , the USDA and USAID Norman Borlaug Commemorative Research Initiative launched a new era of partnership on research. Under this initiative, USDA is conducting research on wheat rust, a major threat to wheat production worldwide, and on aflatoxin, a toxic fungus that infects groundnuts and other crops, and causes illness in humans. Other research includes developing a vaccine for East Coast fever, a major killer of cattle in East Africa, and supporting research to enhance animal, grain and legumes production. In Guatemala, Haiti, Bangladesh, Kenya, and Ghana, USDA has a number of new technologies under research, 12 of which are being field tested and 4 have been introduced locally. USDA researchers sequenced the genome of the wheat, as well as the wheat stem rust pathogen which threatens to destroy wheat crops worldwide and distributed new wheat germplasm globally to ensure productive harvests. USDA researchers have also released 1,575 genetic variations in beans. Learn more about agriculture and food security efforts underway at the U.S. Agency for International Development. Tools and Resources for Food Security  Community Food Security Assessment Toolkit  Emergencies and Food Safety  Measuring Household Food Security","What is the projected increase in global demand for food by , considering population growth and rising incomes?",70 to 100 percent
"USDA, Office of Communications in  Food and Nutrition  Farming  Mar 08,   Deputy Secretary Kathleen Merrigan was at Utah State University yesterday, for a presentation to local leaders and students interested in food and agricultural policy. Attendees filled the auditorium to capacity with standing room only in the aisles to hear about what USDA is doing to strengthen the connection between farmers and consumers. “The Obama Administration wants to build on existing programs and engage in new strategies to support and establish local and regional food systems as an economic development strategy to keep wealth in rural communities,” Merrigan said.  “Part of our ‘Know Your Farmer, Know Your Food’ initiative is to link the agricultural community to urban markets to bring new understanding of the importance of healthy eating and provide enhanced access to fresh foods.  We expect consumer demand for locally grown food in the U.S. to rise from an estimated $4 billion in to as much as $7 billion by .” Deputy Secretary Merrigan highlighted the unprecedented coordination and collaboration at USDA to help promote locally and regionally produced food. One example of how farmers can get involved, Merrigan said, is to participate in local farm to school programs that enable schools to feature healthy, locally-sourced products in their cafeterias.  USDA currently has coordination teams working on farm to school issues.  Some of these programs also incorporate nutrition-based studies, as well as food-learning opportunities such as farm visits, gardening, cooking, and composting activities. The ‘Know Your Farmer, Know Your Food’ website, at www.usda.gov/knowyourfarmer, features social media tools to help focus the public conversation about farming and food, while engaging American agriculture and linking producers to customers. Deputy Secretary Kathleen Merrigan with volunteer workers at Utah Food Bank. Deputy Secretary Merrigan Speaks about “Know Your Farmer, Know Your Food” at Utah State University  Category/Topic:  Food and Nutrition  Farming  Tags:  Kathleen Merrigan  KYF2  Orrin Evans  Utah State University","What initiatives is the USDA taking to promote locally and regionally produced food, particularly in regards to connecting farmers with urban markets and increasing consumer demand for fresh foods?","The USDA's ""Know Your Farmer, Know Your Food"" initiative aims to strengthen the connection between farmers and consumers by linking agricultural communities to urban markets. This includes promoting healthy eating and providing enhanced access to fresh foods, as well as expecting a rise in consumer demand for locally grown food from $4 billion to up to $7 billion by ."
"USDA Funding Brings Clean Water, Sanitation, Into the Rural Village Homes of Alaska Natives  The thought of having to hand-carry a honey bucket, (a five gallon pail filled with human waste) out of your house and dump it to an outdoor common collection container in winter temperatures that drop to -55 °F, is an unpleasant scenario. For some residents in the community of Lower Kalskag, and other rural Alaskan communities, this is a reality.  They have no indoor plumbing, and no indoor hot or cold running water. The community of Lower Kalskag, Alaska, is remotely located 350 miles west of Anchorage in a persistent poverty area. This small, predominantly Alaska Native community has a population of around 280 and roughly fifty percent of its homes still lack adequate sanitation systems. The lack of sanitation services is a dire health and safety issue faced daily by a number of rural Alaska residents.  Tasha Deardorff, USDA Rural Development Rural Alaska Village Grant Program Manager  Posted in  Rural  Feb 04,   2 Responses",Here's a clear and specific question related to agriculture: What is the impact of inadequate sanitation systems on agricultural productivity in rural Alaskan communities?,"The content does not mention anything about the impact of inadequate sanitation systems on agricultural productivity. However, it does highlight the dire health and safety issue faced by residents in rural Alaskan communities due to lack of sanitation services. If you want an answer related to agriculture, I can provide one based on general knowledge. According to research, inadequate sanitation systems can lead to increased risk of water contamination, soil pollution, and disease transmission among human populations. This, in turn, can negatively impact agricultural productivity by: (1) reducing access to clean water for irrigation and crop growth, (2) increasing the prevalence of water-borne diseases among farm workers, and (3) polluting soil and water resources that are essential for agriculture."
"USDA, Federal Agencies Partner to Kick off National Small Business Month in the Midwest  USDA kicked off National Small Business Month with the Midwest “Path to Prosperity"" event at the Northwest Missouri State University in Maryville, MO on April 24th and 25th. This was the 19th event, since , to provide regional business and economic development workshops that featured experts from the financial industry, federal government, community partners and stakeholders.  Jacqueline A. Davis-Slay, Senior Advisor, Office of Small and Disadvantaged Business Utilization  Posted in  Equity  Farming  Initiatives  Rural  USDA Results  May 23,   Respond to this story",What economic development strategies can be implemented to support small businesses in rural areas with disadvantaged business owners?,"The ""Path to Prosperity"" event featured regional business and economic development workshops that included experts from the financial industry, federal government, community partners, and stakeholders. This suggests that the USDA recommends implementing economic development strategies such as workshops and partnering with various organizations to support small businesses in rural areas with disadvantaged business owners."
"Taking Action for School Nutrition Success  Developing a school menu of healthy, student-approved meals is challenging, make no mistake about it.  But it is achievable with the right support and resources.  That’s why the USDA Food and Nutrition Service (FNS) and the Institute of Child Nutrition (ICN) have partnered to create the Team Up for School Nutrition Success (Team Up) initiative. Team Up provides school nutrition professionals the opportunity to network and learn best practices from their peers.  Those who have developed tips and tricks to create delicious school menus, increase participation, practice food safety and manage financially-sound program budgets. And with the help and guidance of peer mentors, Team Up attendees can turn their ideas into goals by creating focused action plans for their district.  Jennifer Carlson, Amy Mazerall and Mydina Thabet, Child Nutrition Programs, Food and Nutrition Service  Posted in  Food and Nutrition  Dec 13,   2 Responses",Here's a clear and specific question related to agriculture: What strategies can school nutrition professionals implement to increase student participation in healthy meals while managing financial constraints?,"Develop focused action plans with the help of peer mentors from the Team Up initiative, which provides tips and tricks on increasing participation, managing financially-sound program budgets, and practicing food safety."
"The Real Story Behind Bats  As Halloween approaches, it is easy to get caught up in the mystery and fear that surround bats, but the truth about bats is that they are fascinating animals vital for a healthy environment and economy. As we celebrate National Bat Week, set your concerns aside. We need bats, and bats need us – now more than ever. Bats occupy almost every habitat in the world. They devour tons of insects nightly, pollinate flowers, and spread seeds that grow new plants and trees. They are our most important natural predators of night-flying insects, consuming mosquitoes, moths, beetles, crickets, leafhoppers and chinch bugs, among others. Many of these insects are serious crop or forests pests, while others spread disease to humans or livestock. Every year, bats save us billions of dollars in pest control by simply eating insects.  Cynthia M. Sandeno, Eastern Region, U.S. Forest Service  Posted in  Forestry  Oct 27,   6 Responses",What percentage of insect pests that affect crops and forests are consumed by bats annually?,"Every year, bats save us billions of dollars in pest control by simply eating insects."
"USDA Funds Upgrade Storm Sirens in Four Rural Minnesota Communities  Tyler, Minn., is a long way from New York City, but the small-town of 1,143 people has something in common with the Big Apple: Both have recently had to deal with major weather events. Obviously, the destruction and devastation caused by Hurricane Sandy is on a much wider scale than what Tyler experienced when a tornado leveled homes and businesses on July 1, . But both disasters highlight the importance of emergency preparedness, whether you live in a high-rise in midtown Manhattan, or on a farm in Tyler. Rural communities face unique challenges when dealing with emergency response and major weather events. It’s essential that small towns have the latest technology and equipment to keep residents safe during an emergency.  Adam Czech, Minnesota USDA Public Information Officer  Posted in  Conservation  Rural  Nov 05,   Respond to this story",What steps can rural communities take to ensure effective emergency preparedness and response in the face of natural disasters such as hurricanes or tornadoes?,Upgrading storm sirens and investing in the latest technology and equipment.
