content,question,answer
"USDA Economic Research Service/Office of the Chief Scientist in  Food and Nutrition  Trade  Research and Science  Jul 31,  Consumers in low-income countries on average spend half their income on food, leaving little or no money to spend on other goods and services. As the world population grows, agricultural science will play an important role in helping us combat hunger and malnutrition around the globe. (photo courtesy of the World Food Program/Rein Skullerud) This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from the USDA's rich science and research portfolio. The world is not merely facing a challenge of sustainably producing enough food to feed a world whose population will exceed 9 billion by , but also confronting the continuous challenge of ensuring that nutritious and safe food reaches needy families, so that every child can have a safe and healthy childhood.  Combating this urgent crisis requires a global collaborative effort.  According to experts, by agricultural production will need to increase by 70% to meet increased demand for food, diet changes and additional demand for industrial uses for plants.  To help meet this goal, USDA has developed a Global Food Security strategy, focused on research, development, education and extension.  As part of USDA’s Office of the Chief Scientist series of white papers on USDA’s research portfolio, this plan aligns USDA’s food security research with the goals of President Obama’s Global Food Security Initiative, Feed the Future. In implementing the strategy, USDA will seek and build upon existing partnerships with research institutions at home and abroad, as well as in the private sector.  We are very heartened that our colleagues in other countries and donor organizations share our interest.  This May, the G8 Leaders announced the New Alliance for Food Security and Nutrition to improve food security in Africa.  The G8 Leaders also endorsed the establishment of global platforms to facilitate sharing of reliable agricultural and information, which is crucial for research, for decision making by farmers and to help connect them to the marketplace.   Similarly, the June Rio+20 Summit resolved to enhance agricultural science and improve productivity and sustainability through voluntary sharing of knowledge and good practices and by strengthening international cooperation on agricultural research.  These commitments made by USDA, the G8 and Rio+20 have been taken to the next level by the G20 whose leaders recently announced their support for a series of recommendations to sustainably increase agricultural productivity.  These steps include strengthening global collaboration and cooperation on agricultural science through a regular meeting of agricultural Chief Scientists (MACS) with the goal of identifying global research priorities and targets and facilitating collaboration between public and private sector organizations in the key areas most likely to drive sustainable agricultural productivity gains. These developments have a lot of promise for helping coordinate the fight against global hunger.  I encourage you to read more about USDA’s food security research and find out about the important role science plays in improving lives around the world.  Category/Topic:  Food and Nutrition  Trade  Research and Science  Tags:  ERS  Feed the Future  Food security  REE  Science Tuesday",What global collaborative effort will be required to meet the projected 70% increase in agricultural production needed to feed a world population exceeding 9 billion by ?,"To meet the projected 70% increase in agricultural production, a global collaborative effort will be necessary. This will involve research institutions, private sector organizations, and international partnerships, as well as sharing of reliable agricultural information and knowledge."
"It's Quite a Pickle To Be In  This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from USDA’s rich science and research portfolio. Pickles are a popular food, but are even trendier today as more and more craft brands show up in stores and farmers’ markets all over the country. But did you know USDA’s Agricultural Research Service (ARS) has helped commercial pickle-makers, from small brands to the nation’s largest, meet the highest standards of food safety? While pickling—storing in an acid liquid, usually vinegar—has been recognized as a food-preserver since long before the discovery of bacteria, the kind of that today’s precise food safety standards require was not established until recently.  Kim Kaplan, Agricultural Research Service  Posted in  Research and Science  Jan 06,   1 Response",What role has USDA's Agricultural Research Service played in helping commercial pickle-makers meet modern food safety standards?,USDA's Agricultural Research Service (ARS) has helped commercial pickle-makers meet modern food safety standards.
"Moving Back to Rural America: Why Some Return Home and What Difference It Makes  Population loss persists in rural America, especially in more remote areas with limited scenic amenities. Communities in these areas are attuned to the annual out-migration of their “best and brightest” high school graduates, typically a third or more of each class. But stemming rural population loss--and spurring economic development--may depend less on retaining young adults after high school and more on attracting former residents some years later. Researchers at the University of Montana and USDA’s Economic Research Service visited 21 rural communities during and and conducted 300 interviews at high school reunions. The aim was to better understand what motivates return migration and the barriers to such moves. Reunions allowed for simultaneous interviews with both return migrants and nonreturn migrants.  John Cromartie, Economic Research Service  Posted in  Research and Science  Jun 02,   Respond to this story","What motivates individuals who have left rural areas to return back home, according to research conducted by John Cromartie and his team?","According to the research conducted by John Cromartie and his team, the motivations behind individuals returning to their rural hometowns include a combination of factors, but a more detailed answer is not provided in the content. However, it mentions that researchers aimed to better understand what motivates return migration, implying that further analysis was done on this topic."
"Secretary Leads Business Roundtable Discussion with U.S. and Mexican Agribusiness Representatives  On Friday, May 17, , in Mexico City, Mexico USDA Secretary Tom Vilsack led U.S. and Mexican agribusiness representatives in a discussion of priority issues affecting North American agriculture. The roundtable’s participants represented the breadth and diversity of agricultural trade between the United States and Mexico. Representatives from Grupo Bimbo, Gruma, Driscoll’s, Cargill, and others joined the Secretary, U.S. Ambassador to Mexico Anthony Wayne, and Acting Deputy Under Secretaries Suzanne Heinen and Max Holtzman to share their views on the opportunities and obstacles facing increased agricultural trade between the United States and Mexico.  Alicia Hernandez, Deputy Director, USDA Foreign Agriculture Service Agricultural Trade Office, Mexico City  Posted in  Trade  May 24,   Respond to this story",What were some of the priority issues affecting North American agriculture discussed at the business roundtable between U.S. and Mexican agribusiness representatives led by USDA Secretary Tom Vilsack?,"The article does not specify the exact priority issues discussed, but mentions that participants shared their views on ""the opportunities and obstacles facing increased agricultural trade between the United States and Mexico""."
"Cochran Fellowship Program Marks 25th Anniversary  One of USDA’s Foreign Agricultural Service’s (FAS) most noteworthy programs, the Cochran Fellowship Program (CFP), is celebrating its 25th anniversary this year. The CFP provides U.S.-based agricultural training opportunities for senior and mid-level specialists and administrators from public and private sectors concerned with agricultural trade, agribusiness development, management, policy, and marketing.  acampbell  Posted in  Initiatives  Oct 30,   Respond to this story","What is the primary focus of the Cochran Fellowship Program (CFP), particularly in relation to agribusiness development?","The primary focus of the Cochran Fellowship Program (CFP) is providing U.S.-based agricultural training opportunities for senior and mid-level specialists and administrators, with a specific emphasis on agribusiness development."
"Agriculture Innovation Agenda The AIA is a department-wide effort to align USDA’s resources, programs, and research to provide farmers with the tools they need and to position American agriculture as a leader in the effort to meet the food, fiber, fuel, feed, and climate demands of the future. Specifically, USDA will stimulate innovation so that American agriculture can achieve the goal of increasing U.S. agricultural production by 40 percent while cutting the environmental footprint of U.S. agriculture in half by . Combined Federal Campaign (CFC) The Combined Federal Campaign (CFC) is the largest and most successful workplace charitable giving drive in the world. CFC is the only authorized charitable organization solicitation of Federal employees in their workplaces. CFC is structured to support and to promote philanthropy through a voluntary program that is cost-efficient and effective in providing all Federal employees the opportunity to impact the CFC charitable interest of their choosing. Energy The USDA Energy Web includes an interactive map, graphing analysis tools, and the USDA Energy Matrix. These instruments allow you to view past USDA investments, navigate in a friendly environment USDA energy programs and compare and analyze biofuels and bioenergy from the USDA. Center for Faith-Based and Neighborhood Partnerships Progress requires innovative, community-based solutions. That’s why the USDA's Center for Faith-Based and Neighborhood Partnerships reaches out and connects government with non-profit organizations - both secular and faith-based - to help people in need. In addition to leading the way in agriculture, natural resources, and food, USDA is committed to strengthen communities and nourishing kids. The Center is here to help communities connect with USDA priorities and programs so that together, we can positively impact lives. Feds Feed Families Part of the United We Serve campaign, Feds Feed Families was designed to help food banks and pantries stay stocked during summer months when they traditionally see a decrease in donations and an increase in need. In Washington, D.C., the Capital Area Food Bank receives collections and distributes them through its network of more than 500 partner organizations. Meat and Poultry Supply Chain USDA is working to build a fairer, more competitive, and more resilient meat and poultry supply chain. National Biotechnology and Biomanufacturing Initiative (, 165 ) USDA has a critical role in supporting the National Biotechnology and Biomanufacturing Initiative by providing tools, resources, and scientific research to ensure American farmers and producers remain globally competitive. The initiative will drive federal investments in areas that will define U.S. biotechnology leadership and our economic competitiveness in the coming decades. USDA CARES Partner Portal Developed in response to the American Rescue Plan (ARP ) centered on improving equity at federal agencies, The USDA CARES Partner Portal is a resource designed to help USDA partners access the information and tools that are most relevant to their work. It is designed specifically for, and by, those that work with farmers, ranchers and landowners that have been considered historically underserved. The Partner Portal also houses the Key Programs Catalog, a catalog of services that is organized for ease-of-use, according to producer needs and topic of interest. USDA Science and Research Strategy The “USDA Science and Research Strategy, -: Cultivating Scientific Innovation (, 21.4 )” presents a near-term vision for transforming U.S. agriculture through science and innovation, and outlines USDA’s highest scientific priorities. The S&RS is a call to action for USDA partners, stakeholders, and customers to join the conversation and help identify innovative research strategies that lead to real-world, practical solutions that help farmers, producers, and communities thrive. Veterans USDA is here to help our Nation's veterans as you transition from the military to civilian life. As a military veteran, your leadership training, skills, and perspective can help America meet the challenges of producing food and rebuilding rural and urban communities. We want you to be a part of the next generation feeding the Nation and the world, and USDA can connect you to the resources and help you need to get there. Women in Agriculture From the classroom to the farm to the boardroom, women in agriculture are helping to pave the way for a better future. As leaders, it is our responsibility to make sure the next generation of women are educated, encouraged and empowered to take on the challenges of meeting the world's growing food, fuel and fiber needs. Youth and Agriculture USDA provides students, parents, and teachers with youth-geared information and resources related to agriculture.",What is the primary goal of the National Biotechnology and Biomanufacturing Initiative in relation to biotechnology biomanufacturing and biofuels/bioenergy analysis?,"The primary goal of the National Biotechnology and Biomanufacturing Initiative is to drive federal investments and ensure American farmers and producers remain globally competitive by providing tools, resources, and scientific research related to biotechnology leadership and economic competitiveness."
"Statements  USDA Anti-Harrassment Policy Statement (, 278 )  USDA Equal Employment Opportunity Policy Statement (, 97.9 )  Statements  USDA Equal Employment Opportunity Policy Statement (, 227 )  Statements  June 8, USDA Civil Rights Policy Statement (, 242 )  Statements  USDA Civil Rights Policy Statement (, 101 )  USDA Anti-Harassment Policy Statement (, 142 )",What specific policy statement (278 or another) addresses harassment within the USDA?,"The USDA Anti-Harrassment Policy Statement (, 278) specifically addresses harassment within the USDA."
"The White House Liaison Office’s (WHLO) mission is to provide staff support to the Secretary, Deputy Secretary, and senior-level Department officials on policy and operational matters specifically managing the Schedule C and non-career executive personnel and USDA Federal Advisory Committees, Commissions, and Boards of the Department. Various functions of this office include, but are not limited to, overseeing the appointment process for executive positions throughout the Department, appointments of people from outside of USDA to Department’s federal advisory committees, boards, and commissions based on the qualifications set forth in each committee’s charter or board order, preparing special , and managing specific projects at the request of Office of the Secretary.","What are some operational matters handled by the White House Liaison Office (WHLO) for the US Department of Agriculture (USDA), specifically regarding schedule management, executive personnel appointments, and oversight of federal advisory committees?","The White House Liaison Office (WHLO) handles operational matters for USDA related to: * Managing schedules for the Secretary, Deputy Secretary, and senior-level Department officials * Overseeing appointments of Schedule C executive positions throughout the Department * Appointing non-USDA individuals to federal advisory committees, boards, and commissions based on committee charters or board orders * Preparing special reports and managing specific projects at the request of the Office of the Secretary."
"National Scholar’s Roots Run Deep in Agriculture  When Kiera Sherrod was young, her grandfather often came to her house in Albany, Georgia to plant crops in her parents’ backyard for her family to maintain and harvest. This ritual also sparked the beginning of his granddaughter’s interest in agriculture.  MD Sharman, Public Affairs Specialist, USDA Office of Partnerships and Public Engagement  Posted in  Equity  Initiatives  Sep 03,   Respond to this story",What inspired Kiera Sherrod's interest in agriculture at a young age?,Her grandfather's visits to plant crops and harvest them with her family sparked her interest in agriculture.
"NAD is an office that directly to the Secretary of Agriculture and is, by law, independent from the direction and control of any other agency within USDA.  Our sole mission is to conduct impartial administrative appeals hearings of adverse program decisions by the following USDA agencies: the Farm Service Agency, the Risk Management Agency, the Natural Resources Conservation Service, the Rural Housing Agency, the Rural Business Cooperative Service, and the Rural Utilities Service.  Anyone who disagrees with an agency program decision can resolve their dispute by filing an appeal with NAD and receiving a hearing. A NAD hearing provides an opportunity for an appellant to present their case, including any new evidence, before an independent Administrative Judge (AJ).  The AJ reviews the facts and evidence presented and determines if the agency decision was in error. The National Appeals Division’s Headquarters Office is located in Alexandria, Virginia with regional offices located in:  Indianapolis, Indiana (Eastern Regional Office); Cordova, Tennessee (Southern Regional Office); and Lakewood, Colorado (Western Regional Office). The National Appeals Division exists to conduct impartial administrative appeals hearings and reviews of adverse program decisions made by officers, employees or committees of designated agencies of the Department of Agriculture.  Organization  NAD Locations  The National Appeals Division’s Headquarters Office is located in Alexandria, Virginia with regional offices located in:  Indianapolis, Indiana (Eastern Regional Office); Cordova, Tennessee (Southern Regional Office); and Lakewood, Colorado (Western Regional Office).  Organizational Chart  Download  Organizational Roles  Director  The Director is responsible for managing the work assigned to the Division, recommends Administrative Judges (AJ) for Secretary of Agriculture appointment, issues final determinations as to whether a decision is appealable, reviews AJ determinations, and may reconsider a review determination.  Deputy Director  The Deputy Director is a career civil servant who assists the Director in all aspects of developing, managing and directing a comprehensive appeals program for NAD. The Deputy Director shares in the supervisory authority for setting and implementing the Division’s long-range plans, staffing, budget, and overall administrative objectives. The Deputy Director has been delegated authority by the Director to make final appealability decisions, review determinations, and reconsider review determinations.  Supervisory Appeals Officer  The Supervisory Appeals Officer (SAO) is responsible for supervising and monitoring the review process of appellant cases filed with NAD.  The SAO verifies regulatory and statutory references are accurate, timeframes are met, and review determinations prepared in accordance with Department and Division policies. The SAO supervises the Appeals Officers.  Regional Director  Three Regional Directors oversee a regional staff of Administrative Judges and administrative personnel to ensure that appeals meet statutory and administrative time frames, manage all administrative and operational functions for that region, and provide oversight for the appeal case management process. As Regional Directors, they share the responsibility for accomplishment of the Division’s administrative requirements.  Director's Welcome  Welcome to the National Appeals Division (NAD) website.  NAD is an office that directly to the Secretary of Agriculture and is, by law, independent from the direction and control of any other agency within USDA.  Our sole mission is to conduct impartial administrative appeals hearings of adverse program decisions by the following USDA agencies: the Farm Service Agency, the Risk Management Agency, the Natural Resources Conservation Service, the Rural Housing Agency, the Rural Business Cooperative Service, and the Rural Utilities Service.   Anyone who disagrees with an agency program decision can resolve their dispute by filing an appeal with NAD and receiving a hearing. A NAD hearing provides an opportunity for an appellant to present their case, including any new evidence, before an independent Administrative Judge (AJ).  The AJ reviews the facts and evidence presented and determines if the agency decision was in error.  On this website, you’ll find everything you need to know about NAD, from how and where to file an appeal to searching previous NAD decisions for reference.  It’s designed to be user-friendly so you can find your way around easily and obtain information quickly.  You can read about filing an appeal and how to contact us.  You can also view our introduction and appeal process videos on USDA's YouTube channel.  Frank M. Wood  Director  Administration Biographies  Frank M. Wood  Director, USDA National Appeals Division  Mr. Frank M. “Max” Wood was named the Director of the Office of Hearings and Appeals (OHA) on October 15, .  Mr. Wood is a native of the Atlanta, Georgia area. He graduated Cum Laude from LaGrange College in and from the University of Georgia School of Law in .  Mr. Wood served in the United States Air Force as a Judge Advocate for five years and remained in the Reserves and/or Air National Guard until he retired with the rank of Colonel in December of . As a reserve Air Force officer, Mr. Wood deployed to Baghdad, Iraq and Islamabad, Pakistan.  Mr. Wood served as the Chief Assistant District Attorney of the Ocmulgee Judicial Circuit in Georgia and also worked in a private practice in Macon, Georgia.  In , he was appointed the United States Attorney for the Middle District of Georgia by President George W. Bush and served until . While serving as United States Attorney, Mr. Wood deployed to Baghdad, Iraq for one year to serve as the Department of Justice Attaché at the U.S. Embassy in Baghdad.  Mr. Wood was appointed Chief Administrative Law Judge for the State of Georgia in by Governor Sonny Perdue.  Mr. Wood is married to the former Suzanne Bronson, and they have three children.  Jennifer Nicholson  Deputy Director, USDA National Appeals Division  Mrs. Jennifer Nicholson has been with the National Appeals Division (NAD) for nearly fifteen years. She has held several positions related to adjudicating administrative appeals.  Since , Mrs. Nicholson has been the Deputy Director, primarily responsible for overseeing the operations of NAD’s regional offices and the issuance of Director Review Determinations.   Mrs. Nicholson earned a Bachelor of Arts degree from New York University and her law degree from Creighton University.  She completed judicial clerkships with the Circuit Court of St. Mary’s County, Maryland, and the Maryland Court of Special Appeals.  Jeffrey P. Wilcox  Supervisory Appeals Officer, USDA National Appeals Division  Mr. Jeffrey Wilcox joined the National Appeals Division (NAD) in May as the Supervisory Appeals Officer.  Mr. Wilcox began his professional career in as a Surface Warfare Officer in the U.S. Navy.  Departing the Navy in to attend law school. He subsequently joined the U.S. Air Force where he served for 25 years as a Judge Advocate, retiring in in the grade of Colonel.  While in military service, Mr. Wilcox deployed overseas and served in various locations worldwide, to include the Republic of Turkey, the Republic of Korea, the United Kingdom, Hawaii and the Pentagon during the 9/11 attacks.  In his final Air Force assignment, he served as the Vice Commander and Interim Commander for the Air Force Legal Operations Agency, a 900-member organization charged with conducting the Air Force’s civil and criminal litigation functions.  After retiring from the Air Force in late , Mr. Wilcox served as a supervisory attorney with Immigration and Customs Enforcement, Office of the Principal Legal Advisor, before joining NAD.    Mr. Wilcox earned a Bachelor of Science degree from the United States Naval Academy in , a Juris Doctor, Cum Laude, from the University of Wisconsin Law School in , and a Master of Science Degree from The Eisenhower School for National Security And Resource Strategy in .   Duane A. Sinclair  Regional Director – Eastern Region, USDA National Appeals Division  Mr. Duane Sinclair has served as the Regional Director of the National Appeals Division’s (NAD) Eastern Regional Office (ERO) since June . As Regional Director, Mr. Sinclair oversees the adjudication of cases filed in ERO and supervises a staff of dispersed Administrative Judges who conduct hearings throughout the region.  Mr. Sinclair is also responsible for the administrative functions, training, and supervision of the staff in the Indianapolis, Indiana, regional office.  Mr. Sinclair has spent his entire career with USDA and has been directly involved with administrative appeal processes since September .   Throughout his tenure, Mr. Sinclair has served on several intra-agency committees and task forces that developed operating procedures and protocols for the adjudication of administrative appeals.  He has also made numerous presentations to NAD stakeholders about the administrative appeal process.  From January to May , Mr. Sinclair served as the Regional Director in NAD’s Southern Regional Office and, from October through December , served as the ERO Deputy Regional Director.  Prior to the establishment of NAD, Mr. Sinclair served as an Assistant Area Supervisor and Hearing Officer in the Eastern Region of the Farmers Home Administration’s National Appeals Staff.  He began his USDA career with the Farmers Home Administration in a County Office located in Northern Illinois.  Mr. Sinclair received his Bachelor’s degree from Illinois State University, majoring in Agri-Business Management.  Tezra O. Woody  Regional Director – Southern Region, USDA National Appeals Division  Mrs. Tezra Woody, JD, MA, joined the National Appeals Division (NAD) in as a Deputy Regional Director of the Southern Region Office (SRO). In that capacity Mrs. Woody supervised Administrative Judges in nine southern states while managing her own caseload featuring matters of complexity and first impression. In July , Mrs. Woody was promoted to the position of Southern Regional Director. Her new role includes fiduciary and asset management duties, among other exciting challenges.  Mrs. Woody is a retired US Army JAG Corps Officer who spent 23 years in uniform. She received her Bachelor of Arts degree in English from Winston-Salem State University in , and her J.D from the Brandeis School of Law at the University of Louisville in . In November of , she completed a Master of Arts degree in Communication Management from the University of Denver.  Joli Liebrock  Regional Director – Western Region, USDA National Appeals Division  Mrs. Joli Liebrock joined the National Appeals Division (NAD) in January as a Deputy Regional Director for the Western Regional Office (WRO).  Mrs. Liebrock now serves as the Regional Director for that office. She has over 23 years of legal experience, including over a decade working to provide agricultural producers and other USDA participants fair and timely appeals.  As Regional Director, Ms. Liebrock oversees the adjudication of cases filed in the Western Regional Office and supervises a staff, including Administrative Judges located throughout the Western Region, to ensure customers receive an efficient appeal process designed to address their concerns.  She has been an important contributor to agency-wide initiatives and provides presentations and trainings to both USDA program participants and agencies alike.  Prior to joining NAD, Ms. Liebrock was a partner with a large Denver-based law firm where she worked with clients to accomplish their goals in regulatory, real estate, litigation, and other matters.    Ms. Liebrock earned a Juris Doctor from Boalt Hall School of Law at the University of California, Berkeley and graduated magna cum laude from the University of Arizona.  Strategic Plan  Download the Office of Hearings and Appeals (OHA) Strategic Plan (, 1.6 )  Equitable Relief   Each year the Secretary of Agriculture is to submit a report to Congress describing the number of requests for equitable relief that producers filed pursuant to sections (b) and (e) and section 278(d) of the Department of Agriculture Reorganization Act of during the previous calendar year and their disposition.    The annual () can be found here  (, 104 ), , . NAD Topics NAD Appeals Search NAD Determinations Outreach Frequently Asked Appeal Questions (FAQs) Contact NAD","The text appears to be a series of bios and information about the USDA National Appeals Division (NAD). It includes details about the leadership team, including their names, positions, education backgrounds, and experience. The bios are formatted in a similar style, with each one containing: * A brief description of the person's role at NAD * A summary of their career background and experience * Details about their educational achievements The text also includes a mention of the Office of Hearings and Appeals (OHA) Strategic Plan, as well as information about equitable relief reports to Congress. It seems that the purpose of this text is to provide an overview of the NAD leadership team and their qualifications, possibly for informational or promotional purposes.","The text appears to be a collection of bios and organizational information about the USDA National Appeals Division (NAD). The primary purpose of the text is likely to inform readers about the leadership team of NAD, specifically highlighting their names, positions, education backgrounds, and experience. The text may serve as a resource for those seeking to learn more about the NAD leadership or perhaps for promotional purposes within the USDA organization. The detailed formatting of each bio suggests an attempt to present a comprehensive overview of each leader's qualifications and contributions to the NAD. This format implies that the text is intended to provide a clear picture of the team responsible for handling appeals within the USDA National Appeals Division. Additionally, the inclusion of information about the Office of Hearings and Appeals (OHA) Strategic Plan and equitable relief reports to Congress suggests that the text aims to cover broader aspects of NAD's operations and responsibilities. However, these additional sections seem secondary to the primary focus on presenting the leadership team profiles. In summary, the text is organized around presenting detailed information about key leaders within the USDA National Appeals Division, emphasizing their backgrounds, roles, and contributions to the organization."
"The Office of Energy and Environmental Policy (OEEP) serves as a focal point for the Department’s energy, environmental markets, and climate change activities, positioning USDA and the people we serve to meet future challenges and opportunities. OEEP coordinates policy analysis, long-range planning, research priority setting, and response strategies for addressing energy development and environmental policy.  OEEP houses the Office of Climate Change Program Office (CCPO), Energy Policy and New Uses (OEPNU), and the Office of Environmental Markets (OEM). OEEP identifies opportunities to develop renewable energy and resources, build climate resilient and sustainable farms, ranches, rural lands and rural communities, expand markets for conservation and environmental goods, and support farmer conservation decision-making. Featured Indicators and Trends of the U.S. Biobased Economy: Through   (, 3.5 ) Assessing Future Market Opportunities and Challenges for E15 and Higher Ethanol Blends  (, 2.5 ) USDA GHG Inventory -  (, 17.6 ) Entity-Scale Methods Report",What are some key strategies that the Office of Energy and Environmental Policy (OEEP) employs to support the development of a biobased economy while promoting climate resilience and sustainable practices in rural communities?,"The Office of Energy and Environmental Policy (OEEP) supports the development of a biobased economy by identifying opportunities to develop renewable energy and resources, building climate resilient and sustainable farms and rural lands, expanding markets for conservation and environmental goods, and supporting farmer conservation decision-making."
"Ethics and Hatch Act Training Materials for Intergovernmental Personnel Act (IPA) Detailees working for USDA Congratulations on your new role serving the American People as an IPA Detailee. Although you're still employed by a non-profit organization, the Federal Ethics Conflict of Interest Laws and the Hatch Rules limiting partisan political activity will apply to you during your temporary assignment at USDA. You must adhere to these important rules just as if you were a full-time Federal employee. This means, for example, that you will not be able to work on, or make recommendations regarding, particular matters (such as USDA contracts, grants, litigation, loans, or applications) that will affect your current non-profit employer, or your family members, or any outside organization in which you serve as an officer or member of the board of directors – even if you serve on the outside board in an uncompensated capacity.  To ensure that you are aware of these important rules, you will need to review these training resources produced by the USDA Office of Ethics;  Important Ethics Rules Every IPA Detailee Must Know -- YouTube Ethics video (short two and a half minute video)  Successfully Navigating your IPA Detail at USDA: An Essential Guide to the Ethics and Political Activity Rules – PowerPoint Ethics and Hatch Act Presentation Slides. Please review these slides at the start of your IPA Detail at USDA to ensure that you are aware of ethics the rules that will apply to you. And, if you have any questions, please don’t hesitate to contact the USDA Office of Ethics at DAEO.ethics@usda.gov  IPA Ethics Training USDA IPA Detailees (, 2.0 )  Overview of Ethics Responsibilities for IPA Detailees and their USDA Supervisors (, 145 )  This memorandum contains important information from the USDA Office of Ethics concerning the respective responsibilities and duties of Intergovernmental Personnel Act (IPA) assignees (also known as IPA Detailees) and their USDA supervisors. Biden Administration Ethics Pledge Waivers Below are the hyperlinks to the Ethics Pledge waivers issued by the USDA Designated Agency Ethics Official (DAEO) to Biden Administration appointees serving in the U.S. Department of Agriculture. These waivers are issued by the DAEO in accordance with Executive Order 9, titled: Ethics Commitments by Executive Branch Personnel, and OGE Legal Advisory LA-21-04 (, 122 ), titled: Waiver Authority and Making Waivers Public under Section 3 of Executive Order 9, “Ethics Commitments by Executive Branch Personnel.” Pursuant to Section 3 of Executive Order 9, a limited waiver of the requirements of Section 1, Paragraph 2 of the Executive Order has been issued for the individual(s) listed below. The limited waiver is in the public interest to enable the individual(s) listed below to effectively carry out their respective official duties. Andrea Delgado, Chief of Staff, Natural Resources and Environment Mission Area, USDA, issued January 18, (, 332 ) Gail Greenman, State Executive Director for the State of Oregon, Farm Service Agency, USDA, issued April 11, (, 331 ) New from OE: Ethics LiveCasts  Ethics LiveCast: Hatch Act News  Ethics LiveCast: Holiday Edition  Ethics LiveCast: Busted Edition  Ethics LiveCast: Post-Employment Edition  Ethics LiveCast: Ghosts of Ethics Past, Present, and Future How to Get in Touch with the USDA Office of Ethics  Employees of:  Contact:  Farm Production and Conservation Mission Area (FSA, NRCS, RMA, and FPAC Business Center)  Ethics-FPC@usda.gov  Food, Nutrition and Consumer Service Mission Area (FNS, CNPP)  Ethics-FNCS@usda.gov  Food Safety Mission Area (FSIS)  Ethics-FoodSafety@usda.gov  Marketing and Regulatory Programs Mission Area (AMS, APHIS & GIPSA)  Ethics-MRP@usda.gov  Natural Resources and Environment Mission Area (USFS)  Ethics-NRE@usda.gov  Research, Education and Economics Mission Area (ARS, NIFA, ERS, NASS)  Ethics-REE@usda.gov  Trade and Foreign Agricultural Affairs Mission Area (FAS)  Ethics-TFAA@usda.gov  Rural Development (RBCS, RHS & RUS)  Ethics-RD@usda.gov  Departmental Management, Staff Offices, Filers of Public Financial Disclosure and Political Appointees  Daeo.ethics@usda.gov  Section 508 Requests  Section508.OE@usda.gov USDA-NASA Ethics Training Game As a new groundbreaking innovation in the Federal government, USDA's Annual Ethics training is now in an engaging game format that features space travel, agriculture, and you! USDA and NASA have teamed up to create this interactive simulation where your knowledge of the Ethics rules will help you succeed in the game as you help lead a diverse team working against the clock to save USDA's automated greenhouse on the Moon. The Ethics Game is randomized, so the challenges will be different each time you play the game. USDA employees can locate this game on AgLearn by searching ""OGC-Ethics-"" in the AgLearn search feature. For those who do not work at USDA, we have made the Ethics Game accessible to everyone by posting it publicly on USDA's webpage (see below). Even if you are not a Federal employee, we invite you to try this new innovative and fun way to learn about the Federal Ethics rules and the important work of the U.S. Department of Agriculture and NASA. [Disclaimer: While USDA does not yet have a greenhouse on the Moon, the issue of food sustainability will be an issue for astronauts and mission crews as humans travel to celestial bodies in the future.] USDA-NASA Ethics Training Game--> USDA-NASA Ethics Training Game USDA Recognized for Ethical Leadership  On April 2, , The US Office of Government Ethics highlighted Secretary Vilsack's memorandum on ethical conduct as an example of ""Leadership in action"":  OGE asks senior executive branch officials to demonstrate ethical leadership by: • Meeting their individual ethics commitments • Using their leadership platform to promote ethics in government• Creating and supporting a strong ethics program in their agencies— U.S. OGE (@OfficeGovEthics) April 1,   Read more here: highlights agency leaders who are working to build ethical cultures:— U.S. OGE (@OfficeGovEthics) April 1,   Leadership in action: pic.twitter.com/SmF3WsCWDV— U.S. OGE (@OfficeGovEthics) April 1,  Memo from Secretary Vilsack: ""Ethical Conduct: Our Commitment to Restoring and Maintaining the Public's Trust in Government"" (, 102 ) USDA Ethics Mobile Application (USDA Ethics App) and USDA Civil Rights Mobile Application (USDA Civil Rights App) When you browse through the USDA Ethics App and/or the USDA Civil Rights App and read pages or download information, the app automatically collects certain information about usage of the Application to help understand how users use the Application, none of this information identifies individuals personally. The information collected is solely on the usage of the Application from within the Application, and none of this information identifies individuals personally. For example, each time an individual visit the Application, it automatically collects users access times, bandwidth usage and the modules contained in the Application individuals use the most. The information collected is used to better understand individual needs and the needs of the Application and Services users in the aggregate; for statistical purposes to keep track of the usage of the Services with a view to introducing improvements; and to trace any fraudulent or criminal activity, or any activity in violation of the Terms of Use. Location Opting In: When a individuals opt in to background location tracking by the app, only the last known location is saved (replaces the previous location). Static locations may also be configured by subscribing to one or many U.S. ZIP code regions.","What specific rules and responsibilities must an Intergovernmental Personnel Act (IPA) Detailee working for USDA adhere to, despite being employed by a non-profit organization, and where can they access resources to ensure compliance?","An IPA Detailee working for USDA must adhere to Federal Ethics Conflict of Interest Laws and the Hatch Rules limiting partisan political activity. Specifically, they cannot work on or make recommendations regarding matters that affect their current non-profit employer, family members, or outside organizations where they serve as an officer or board member. They must also review resources such as the YouTube video ""Important Ethics Rules Every IPA Detailee Must Know,"" the PowerPoint presentation ""Successfully Navigating Your IPA Detail at USDA: An Essential Guide to the Ethics and Political Activity Rules,"" and online courses on ethics and Hatch Act rules, available through AgLearn or the USDA Office of Ethics website."
