content,question,answer
"Closing the Gap on Food Safety   From small, family farms to large food production companies, food safety is a top priority for the folks who feed our nation and put food on tables around the globe. Participating in programs like USDA’s Good Agricultural Practices (GAP), is one way that farmers and producers of all sizes can demonstrate to buyers that they are adhering to industry food safety standards.  By making this program more accessible to businesses of all sizes, USDA is creating opportunities for our nation’s small and mid-sized farmers.  Last week I traveled to Atlanta, Ga., for the Produce Marketing Association (PMA) Fresh Summit to discuss the expansion of our GroupGAP Program this coming spring. The program is an expansion of our Good Agricultural Practices (GAPs) Audit Program, which provides third-party certification services to verify that operations are following industry-recognized food safety practices as well as recommendations from the Food and Drug Administration (FDA).The pilot was supported by funding and technical expertise from the USDA’s Agricultural Marketing Service (AMS) and the Wallace Center at Winrock International.  Ed Avalos, USDA Under Secretary for Marketing and Regulatory Programs  Posted in  USDA Results  Health and Safety  Oct 29,   2 Responses",What program expansion will be implemented by the USDA this spring to make its GroupGAP Program more accessible to small and mid-sized farmers?,The USDA will implement an expansion of its GroupGAP Program this spring to make it more accessible to small and mid-sized farmers.
"GroupGAP Program Brings New Market Opportunities for Farmers   In the spring of , USDA will add the GroupGAP Audit Program to the list of third-party auditing services provided by the Agricultural Marketing Service (AMS). The Good Agricultural Practices (GAPs) Audit Program, performed by the agency’s Specialty Crops Inspection Division, verifies that operations are following industry-recognized food safety practices as well as recommendations from the Food and Drug Administration (FDA).  By rolling this program out to groups, rather than individual farms, this new program will increase market opportunities for farmers and buyers alike. The expansion of the GroupGAP certification follows the completion of a multi-year pilot, the fruits of a cross-cutting collaboration between USDA, small and mid-scale producers, nonprofit organizations, and diverse food system stakeholders across the nation.  Dr. John Fisk, Wallace Center Director  Posted in  Food and Nutrition  Oct 22,   1 Response",What new market opportunities will the GroupGAP Audit Program provide for farmers and buyers?,"The GroupGAP Audit Program will increase market opportunities for farmers and buyers alike by verifying that operations are following industry-recognized food safety practices, making them more attractive to buyers."
"USDA’s Economic Research Service and The Farm Foundation Collaborate on Rural Infrastructure Investment Research  The mission of USDA’s Economic Research Service (ERS) is to anticipate trends and emerging issues in agriculture, food and rural America and produces objective economic research to inform and enhance public and private decision making. Among its research activities, ERS is conducting research on the impacts of and returns to infrastructure in rural areas, and is cosponsoring a workshop with the Farm Foundation on these issues.  Mary Bohman, ERS Administrator  Posted in  Research and Science  Apr 02,   3 Responses",What key research initiatives or trends are being anticipated by USDA's Economic Research Service through its cosponsoring of a workshop with The Farm Foundation on rural infrastructure investment?,USDA's Economic Research Service is anticipating research on the impacts and returns to rural infrastructure investments.
"Secretary's Column: A Food Farm and Jobs Bill to Grow Local and Regional Markets This week, the U.S. Senate acted in bipartisan spirit to approve the Agriculture Reform, Food and Jobs Act – a balanced, comprehensive bill that will drive continued growth in rural America.  The House of Representatives now has another important opportunity to stand with rural America and pass their version of a bill. People often call this the Farm Bill – but it’s much more than that. This is a conservation bill. It’s a trade promotion bill. It’s an innovation bill. It’s a jobs bill. And it’s a bill that will help continue a tremendous increase in markets for locally-grown foods. This includes creating more farmers markets, building additional regional food hubs and strengthening farm-to-institution programs.  Agriculture Secretary Tom Vilsack  Posted in  Conservation  USDA Results  Food and Nutrition  Farming  Jun 14,   2 Responses","What key action does the House of Representatives have to take next regarding the Agricultural Reform, Food and Jobs Act?",The House of Representatives must now pass their version of the bill.
"Puerto Rico's First Lady Promotes Community Gardens, Starting with Her Backyard  Puerto Rico’s First Lady is a big fan of the home garden, and actually, the garden at the governor’s mansion, called La Fortaleza, is part of USDA’s national garden movement. First Lady Wilma Pastrana Jiménez’s garden was the first People’s Garden at a Puerto Rico state government facility and the third on the island. The garden joins more than 2,000 across the nation as part of the People’s Garden Initiative, started in by Agriculture Secretary Tom Vilsack.  Julie Wright, Natural Resources Conservation Service, Caribbean  Posted in  Conservation  Initiatives  Aug 22,   3 Responses",What role did First Lady Wilma Pastrana Jiménez play in promoting community gardens through her backyard garden at La Fortaleza?,"First Lady Wilma Pastrana Jiménez started by creating a community garden in her own backyard, specifically at the governor's mansion La Fortaleza."
"Counting Colorado's Cattle Country  The Census of Agriculture is the most complete account of U.S. farms and ranches and the people who operate them. Every Thursday USDA’s National Agricultural Statistics Service will highlight new Census and the power of the information to shape the future of American agriculture. Here in Colorado we take our farming seriously and the results of the last Census of Agriculture only reinforce that. As of , we now have almost 32 million acres of farmland, up slightly from the last census, conducted 5 years ago. Our farmers and ranchers sold nearly $7.8 billion worth of agricultural products in . That’s an impressive 28 percent increase from the Census.  Bill Meyer, Mountain Region Director, National Agricultural Statistics Service  Posted in  Conservation  Feb 12,   Respond to this story","What was the total value of agricultural products sold by Colorado farmers and ranchers in , according to the latest Census of Agriculture?",The total value of agricultural products sold by Colorado farmers and ranchers in was nearly $7.8 billion.
"Texas Agriculture, Bigger in More Ways Than You Might Know  The Census of Agriculture is the most complete account of U.S. farms and ranches and the people who operate them. Every Thursday USDA’s National Agricultural Statistics Service will highlight new Census and the power of the information to shape the future of American agriculture. Nearly a quarter of a million farms covering more than 130 million acres of land, according to the Census of Agriculture, means Texas has more farms and land in farms than any other state in the U.S.  Texas has about 72,000 more farms and 4 million more acres of farm land, than in Nebraska, Kansas and Oklahoma combined.  Not a surprise to some, but let’s consider the vastness of Texas agriculture from a few other perspectives. Texas women operated 38,452 farms, a farm count greater than total farms in 28 states.  Farms operated by Texas women cover over 12 million acres, more than total land in farms in 27 states.  Doug Rundle, Southern Plains Regional Director, National Agricultural Statistics Service  Posted in  Conservation  Oct 09,   2 Responses","What is the number of farms operated by Texas women, according to the Census of Agriculture?","38,452 farms."
"Representing the Faces of Agriculture through Research and Promotion Board Diversity  U.S. agriculture is increasingly diverse, with farmers, ranchers, processors, distributors, vendors, and more from various backgrounds.  Just like their products, the operations and the men and women that run them are diverse – in gender, race, age, size, and production practices.  At USDA, we are committed to supporting all of American agriculture with our programs and services. My agency, USDA’s Agricultural Marketing Service (AMS), is in a unique position to encourage and promote diversity, particularly when it comes to industry leadership.  AMS oversees 22 industry-funded research and promotion programs that allow farmers and businesses to pool resources, set common goals, and make collective decisions about how to best develop new markets, strengthen current markets, and conduct important research and promotion activities covering a wide variety of topics from nutrition to sustainability.  These programs, which create opportunities for farms and businesses across the country, are led by industry board members appointed by the Secretary.  AMS has been working hard to ensure that research and promotion boards reflect the full diversity of American agriculture.  We know that the programs are stronger when the boards represent the diversity of the industries they represent and the consumers they serve.  Anne L. Alonzo, Agricultural Marketing Service Administrator  Posted in  Conservation  Jul 01,   Respond to this story","What initiatives can be implemented by agricultural research and promotion boards to create opportunities for diverse farmers, ranchers, and processors to lead and participate in industry development?","To create opportunities for diverse farmers, ranchers, and processors to lead and participate in industry development, agricultural research and promotion boards can implement the following initiatives: * **Diverse Board Member Appointments**: Ensure that board members reflect the diversity of American agriculture by appointing representatives from various backgrounds, including gender, race, age, size, and production practices. * **Inclusive Decision-Making Processes**: Establish decision-making processes that encourage diverse perspectives and ensure all stakeholders have a voice in setting common goals and making collective decisions. * **Capacity Building Programs**: Develop programs to build the capacity of underrepresented groups, such as training and mentorship initiatives, to help them participate more effectively in industry development. * **Collaboration with Community-Based Organizations**: Partner with community-based organizations that serve diverse farmers, ranchers, and processors to provide resources, support, and guidance for their participation in industry development. By implementing these initiatives, agricultural research and promotion boards can create opportunities for diverse farmers, ranchers, and processors to lead and participate in industry development, ultimately strengthening the programs and benefiting American agriculture as a whole."
"U.S. Soybeans Help Feed the World  It takes more than just a bountiful harvest to succeed in today’s agricultural marketplace.  Many farmers find strength in numbers by pooling resources and expertise to grow and sustain their businesses in both the U.S. and international markets. For soybean farmers, the United Soybean Board (USB) works to maintain and expand domestic and foreign markets and uses for soybeans and soybean products. Working through the U.S. Soybean Export Council, the USB annually conducts about 140 projects in international markets to promote U.S. soy products.  Comprising 70 soybean farmers, the USB facilitates trade servicing and technical support programs with importers, processors, livestock producers, and aquaculture operations.  Another important component of the soybean marketing effort is to invite international buyers, processors, and other users of U.S. soy products to the United States to understand and see firsthand the U.S. soybean production, processing, distribution and transportation systems.  Craig A. Morris, Deputy Administrator, AMS Livestock, Poultry and Seed Program  Posted in  Trade  USDA Results  Jun 21,   2 Responses",What role does the United Soybean Board (USB) play in promoting and expanding markets for U.S. soybeans?,"The United Soybean Board (USB) works to maintain and expand domestic and foreign markets and uses for soybeans and soybean products through various projects, trade servicing, technical support programs, and inviting international buyers to the US to see firsthand the US soybean production system."
"Event in the Big Apple is No Small Peanuts  You may not see the natural connection between peanut farmers and New York City. However, I recently had the chance to see both worlds collide during a National Peanut Board meeting in the big apple. In addition to the normal items of business, the board also planned some unique peanut-inspired events for New Yorkers. The National Peanut Board is one of the more than 20 industry Research and Promotion Programs that my agency – the Agricultural Marketing Service (AMS) oversees. These self-help programs that are requested for and completely funded by the industry are charged with developing cutting edge marketing campaigns and supporting nutrition research that benefits all of the industry’s members. The Peanut Board recently invaded the streets of New York to connect the city to the more than 7,000 peanut farming families the board represents. This proved to be very successful as everyone soon learned that our peanut farmers have a strong connection to New Yorkers and to people all over the world.  Charles Parrott, Agricultural Marketing Service Fruit and Vegetable Program Deputy Administrator  Posted in  Food and Nutrition  Apr 06,   Respond to this story","How do the worlds of peanut farming and urban nutrition research intersect through events like ""No Small Peanuts"" in New York City?","The National Peanut Board's event in NYC connected the city to over 7,000 peanut farming families by showcasing peanut farmers' contributions to global nutrition."
"Transitioning to Organic Certification  More and more farmers are entering the organic market. Just last year, the number of certified operations in the U.S. grew by almost 12 percent - more than double the growth rate of . So how do farmers, ranchers, and food processors make the transition to organic? We talked to one farming family about their experience, learning how they used USDA programs to help with the transition process. Conner Voss got his family farm certified organic in . Diggin’ Roots Farm is a diversified fruit, vegetable, and livestock operation in Molalla, Oregon, midway between Portland and Salem. “We sell our product direct – through a CSA, at a local farmers market, and direct to restaurants – and our customers kept asking about our growing practices,” said Conner. “We wholeheartedly believe in the practices and philosophy of organic production, and certification offers a quick and easy starting place for our conversations with our community. Beyond that, being certified is a way for our small farm to actively engage in the larger organic movement by helping define and shape what organic is.”  Betsy Rakola, USDA Organic Policy Advisor  Posted in  Conservation  Food and Nutrition  Farming  Apr 21,   1 Response",What are some ways that farmers and ranchers can utilize USDA programs to facilitate their transition to organic certification?,"Farmers and ranchers can use USDA programs to help with the transition process, such as using certifications like Diggin' Roots Farm did. Specific details about these programs are not mentioned in the content."
"Tracking Forest Sustainability to Meet U.S. and International Goals  Sustaining the nation’s forests to provide lasting benefits to the people of the United States is at the core of the USDA Forest Service’s mission, and the agency is building the tools and to support this mission. Specifically, Forest Service scientists actively monitor and assess the sustainability of the nation’s forests through the Sustainability Assessment Program, an effort that gathers and tracks information on forest conditions across the country. This information in turn enables informed discussions about sustainability in domestic and international circles.  Guy Robertson, Research and Development, USDA Forest Service  Posted in  Forestry  Jan 29,   4 Responses",What tools and initiatives is the USDA Forest Service developing to sustainably manage the nation's forests and meet U.S. and international sustainability goals?,"The USDA Forest Service is building tools and implementing the Sustainability Assessment Program to support sustainable forest management, enabling informed discussions on sustainability domestically and internationally."
"Conservation Innovation Grant Produces Carbon Farming Opportunities in North Dakota  The Prairie Pothole Region of North Dakota, South Dakota and Montana provides sanctuary to millions of nesting waterfowl each summer. With an innovative partnership led by Ducks Unlimited (DU), USDA is helping to provide new opportunities for agricultural producers in the region to sequester carbon while cultivating new revenue streams. With the help of a grant from USDA’s Natural Resources Conservation Service, these partners have created a carbon credit system for private landowners in North Dakota who agree to avoid tillage of grasslands. Grasslands store carbon dioxide, one of the leading greenhouse gases contributing to climate change. The North Dakota Prairie Pothole project, funded by a USDA Conservation Innovation Grant (CIG) of $161,000, provides potential new revenue streams for landowners while avoiding greenhouse gas emissions and increasing carbon sequestration.  Ciji Taylor, Natural Resources Conservation Service  Posted in  Conservation  Oct 31,   1 Response",What innovative partnership led by Ducks Unlimited (DU) is helping private landowners in North Dakota's Prairie Pothole Region sequester carbon while creating new revenue streams?,"Ducks Unlimited (DU) and USDA are leading an innovative partnership that helps private landowners in North Dakota's Prairie Pothole Region sequester carbon, create new revenue streams, and avoid greenhouse gas emissions."
"Know Where Your Food Comes From with USDA Foods  Do you know where your food comes from?  If you can pinpoint where your food was grown and produced, you can make more informed decisions to maximize quality, freshness, and nutritional value.  You can also help support local economies through your purchases.  The USDA Foods program takes this mantra to heart and publishes state of origin with procurement information on all USDA Foods every year.  As we like to say at FNS, “All USDA Foods are local to someone.” USDA Foods are 100 percent American grown and produced.  Each year, USDA procures more than 200 types of food, including meat, poultry, fish, fruits, vegetables, flour, cereals, and dairy products, totaling approximately $2 billion.  Organizations such as food banks, disaster and emergency feeding organizations, Indian Tribal Organizations, schools, and other feeding groups receive these USDA Foods for use in meal service or distribution to households through programs like the National School Lunch Program, The Emergency Food Assistance Program, the Commodity Supplemental Food Program, and the Food Distribution Program on Indian Reservations.  Janna Raudenbush, Public Affairs Specialist, Food and Nutrition Service  Posted in  Food and Nutrition  Farming  May 25,   20 Responses","""What types of organizations benefit from USDA Foods procurement, and what programs do they use these foods for?""","The following types of organizations benefit from USDA Foods procurement: 1. Food banks 2. Disaster and emergency feeding organizations 3. Indian Tribal Organizations 4. Schools (through the National School Lunch Program) 5. Other feeding groups (such as those using The Emergency Food Assistance Program, the Commodity Supplemental Food Program, and the Food Distribution Program on Indian Reservations)"
"Under Secretary for Food, Nutrition and Consumer Services in  Food and Nutrition  Jul 13,  Lori Cook, aka TV-personality “Maranda,” interviewed me about the importance of the Summer Food Service Program.  Hunger doesn’t take a summer vacation, and the State of Michigan is making sure that nutrition assistance programs don’t either. I recently traveled to the west side of the state to see some of the inspiring work our partners are doing to make sure that no one in their community has to face hunger. I first visited Fulton Street Farmers Market in Grand Rapids, where State and community partners are implementing new initiatives to improve the health of low-income Americans, such as fruit and vegetable incentive programs and nutrition education. A Michigan Department of Community Health employee even demonstrated a new pilot program that uses iPods and iPhones to accept SNAP and WIC benefits—very impressive! This means low-income individuals can more easily access fresh fruits and vegetables at farmers markets, and local farmers can increase their consumer base. I also got a chance to share exciting news about USDA’s new wireless technology grants for farmers markets that currently do not accept EBT. These grants increase access to fresh, healthy food while supporting family farmers and the local economy. Afterwards I headed to Kalamazoo, where community partner Loaves & Fishes hosted an energizing roundtable. Faith-based and community organizations from around the state joined me in a thoughtful discussion of the successes and challenges in operating the 15 USDA Food and Nutrition Service programs. I always learn something new by listening to those who work directly with the people who use our programs. The Grand Rapids school district feeds so many children that it needs semi-trucks to transport all of its meals! This year, I was happy to see they designed the outside of the trucks to show just how important school and summer meals are to so many children.  Later that afternoon, the Grand Rapids Press held an editorial board/community forum. This unique set-up gave me an opportunity to live Web chat with MLive readers about USDA nutrition assistance programs. We talked about everything from Summer EBT programs that allow families to feed children during the summer to the healthy changes USDA is making to school meals. The next day the Feeding America West Michigan Food Bank gave me a tour of their facilities. This food bank pioneered the concept of mobile food pantries. By modifying a beverage truck, the food bank was able to take fresh produce out into the community. Ken Estelle told me the food bank receives about 15% of its food from USDA Foods. Finally, I was fortunate enough to attend a kickoff of West Michigan’s Summer Food Service Program (SFSP). During the school year, more than 21 million children receive free and reduced-price lunch through the National School Lunch Program. And yet, when school lets out, only 3 million children receive a meal through a summer program. USDA’s SFSP is designed to address that gap, and WOOD-TV personality “Maranda” makes sure that happens every summer in western Michigan. Thousands of children came out to enjoy lunch and lots of physical activities. I’m a big supporter of the First Lady’s Let’s Move! initiative and it was great to see so many children playing outside and being active. What a fun event and a great way to end my visit to a state that is working so hard to improve the health and lives of its people!  Category/Topic:  Food and Nutrition  Tags:  Kevin Concannon  Let’s Move!  Michigan  National School Lunch Program  SNAP  Summer Food Service Program  USDA Foods  WIC  Wireless Technology","What innovative technology initiative by the USDA is being implemented at farmers markets in Michigan to increase access to fresh, healthy food for low-income individuals?","The USDA's new wireless technology grants are being used to accept SNAP and WIC benefits on iPods and iPhones at farmers markets in Michigan, making it easier for low-income individuals to access fresh fruits and vegetables."
"Natural Resource Specialist, U.S. Forest Service in  Forestry  May 17,  Wildlife cameras capture a young black bear enjoying new growth from a prescribed burn on the Pisgah National Forest. Photo credit: Lisa Jennings It was my first prescribed burn. After weeks of training and months of anticipation, I was finally on the ground – drip torch in hand – ready to apply fire to restore the mixed pine-hardwood forests at the edge of the Blue Ridge Mountains on the Pisgah National Forest. Joining the U.S Forest Service only two months earlier, my knowledge of fire’s effect on plant and wildlife communities was limited. But as the coordinator for the Grandfather Restoration Project, part of the Collaborative Forest Landscape Restoration program, I had to quickly come up to speed with the on-the-ground reality of prescribed fire use. As I lit my drip torch that early March morning, igniting the thick leaf litter and dense shrubs that had accumulated during years of fire suppression, I couldn’t help but wonder – What happens to the wildlife after the fire? Utilizing fire is unnerving to those not familiar with fire as a restoration tool. The reality is much different; just as certain plants need fire to succeed, the animals that depend on those species benefit from fire as well. With the evolving use of prescribed fire as a restoration tool, it is critical to study the effects of fire on the communities we seek to restore. Traditional fire studies often focus on vegetation. The participants in the Grandfather Restoration Project decided to take it one step further and directly study wildlife use in sites treated with prescribed fire compared with untreated sites. Working collaboratively, wildlife specialists from Pisgah National Forest, the North Carolina Wildlife Resource Commission, and The Nature Conservancy designed a cutting-edge study using wildlife cameras. Re-entering the prescribed burn unit just four months after the fire, wildlife cameras in tow, I could see the changes in vegetation. Arising from the blackened ground a lush herbaceous layer had appeared, carpeting the forest with blueberries and grasses. Using 50 camera points over a six-week period in July and August, we studied the wildlife species that use our forests, and what habitats they prefer. Almost immediately, our cameras captured images of white-tailed deer, black bear, turkey and other wildlife attracted to the abundant grasses and forbs. Not only was I encouraged from the positive wildlife response to our burn, but our indicated a higher usage of the burned unit by wildlife when compared to the unburned unit; valuable information for land managers in determining population estimates and predator-prey ratios. I often think back to that first prescribed burn. I now understand what wildlife have known all along; that not only are wildlife capable of surviving fire, they reap the rewards of new growth, cover, and food stemming from fire and prescribed burning. For me, seeing these benefits firsthand is one of the most rewarding parts of my job with the U.S. Forest Service. Wild turkeys often nest in recently burned areas, taking full advantage of newly established sources of food and cover. Photo credit: Lisa Jennings  Category/Topic:  Forestry  Tags:  Collaborative Forest Landscape Restoration  Forestry  FS  Grandfather Restoration Project  North Carolina Wildlife Resource Commission  Pisgah National Forest  restoration  The Nature Conservancy  Wildfire  wildfires","What is the primary benefit of prescribed fire in forest management, as studied by the Grandfather Restoration Project?","The primary benefit of prescribed fire in forest management, as studied by the Grandfather Restoration Project, is that it provides new growth, cover, and food for wildlife species, attracting them to areas where previously they may not have been present."
"National Agricultural Statistics Service in  Conservation  Feb 10,   Agricultural Outlook Forum panelist, farmer Randall Hildreth at his 500 acre farm in Marengo County, Alabama. Nearly 200 of those acres were in Heir Property status and are currently in the process of getting a cleared title. (Photo courtesy of Randall Hildreth)  Focus on land tenure and transition issues has grown considerably in recent years, especially its impact on new and beginning farmers. ""New and beginning farmers are the future of American agriculture,"" said Deputy Secretary Harden.  ""The average age of an American farmer is 58 and increasing, so we must help new farmers get started if America is going to continue feeding the world and maintain a strong agriculture economy.""  As the age of the principal farm operator continues to increase, the focus on this issue intensifies. Land tenure, succession and estate planning, and access to land for new and beginning farmers will be among the topics discussed in a session at USDA’s Agricultural Outlook Forum this month. Succession was also one of the key focal points for the Tenure, Ownership, and Transition of Agricultural Land (TOTAL) survey, the results of which provided updated on these issues.  The TOTAL survey showed that U.S. farmland owners expect to transfer 91.5 million acres to new ownership over the next five years.  This represents 10 percent of all farmland across the nation. In addition to providing the number of acres expected to transition, TOTAL also provided on how the owners expect to transition this land and much more. The National Agricultural Statistics Service (NASS) conducted this survey jointly with USDA’s Economic Research Service (ERS).  At the upcoming Agriculture Outlook Forum, Mary Bohman, ERS Administrator, will moderate a panel and lead a discussion on “Land Tenure & Transition.”  Joining her on the panel will be Neil Hamilton, Professor of Law and Director of the Agricultural Law Center at Drake University, Julia Freedgood, Assistant VP for Programs at the American Farmland Trust, Greg Ibach, Director, Nebraska Department of Agriculture, Dr. Damona Doye, Regents Professor and Rainbolt Chair of Agricultural Finance at Oklahoma State University, and Randall Hildreth a farm operator in Alabama and member of the Federation of Southern Cooperatives.  To take part in the Agricultural Outlook Forum and be a part of the discussion, visit www.usda.gov/oce/forum/index.htm for more information and to register. The Tenure, Ownership, and Transition of Agricultural Land (TOTAL) survey by NASS highlights the challenges of land transition for farmers.   Category/Topic:  Conservation  Tags:  Agricultural Outlook Forum  ERS  Farmers  Krysta Harden  land tenure  NASS  new farmers","What are some key concerns and discussions points that will be addressed in the session ""Land Tenure & Transition"" at USDA's Agricultural Outlook Forum this month?","Key concerns and discussion points for the ""Land Tenure & Transition"" session include land tenure, succession, estate planning, access to land for new farmers, and challenges of land transition for farmers."
"Volunteer/Intern, U.S. Forest Service National Forests in North Carolina in  Forestry  Aug 14,   Angeliz Vangas and Hanniah Rodriguez made a big impact serving as interns on the National Forests in North Carolina and are now heading back to school and continuing on their road to success. As part of the Student Career Experience Program (SCEP), this summer Vangas and Rodriguez interned in the U.S. Forest Service’s engineering department in Asheville, N.C. SCEP provides work experience that is directly related to the student's academic program or career aspirations and gives students exposure to public service while enhancing their educational goals. The civil engineering majors are rising seniors at the University of Puerto Rico at Mayaguez and have a passion for engineering. Both are members of the student chapter of the American Society of Civil Engineers, where they serve as treasurer and secretary, respectively. The students were introduced to the Forest Service last year when they interned at the agency’s Southern Region headquarters in Atlanta, Ga. There, they were given a crash course on how engineering worked within the agency and assisted with inspections within the national forests. The energetic duo took what they learned in Atlanta and put it into practice to deliver results in Asheville, N.C. this summer. They were instrumental in developing an application for a $7 million grant to repair many of the damaged roads in the Nantahala, Pisgah, Uwharrie and Croatan National Forests in North Carolina. They transferred sketches made of the damaged roads to an Auto-CAD, which is used to produce more technical computerized models of the damaged areas. These models are crucial in formulating proposals needed to obtain the grant and to determine how best to repair the roads. Vangas and Rodriguez said interning with the Forest Service has been an engaging and insightful experience. They enjoyed working in Atlanta last year and the city life that comes with it. They said it has been particularly interesting working in Asheville, N.C. because of its close proximity to the national forests. This proximity provided them with more field work experience and to see the environment that they are affecting. “It has been really easy to adjust here because everyone has been so welcoming,” Rodriguez said. Rodriguez chose to intern with the Forest Service because of the diversity of opportunities.  “Working with the Forest Service provides two work scenarios – both field and office work,” she explained. Vangas echoed these sentiments. “It’s nice using our technical skills to help improve the forests,” she said. Although they are unsure about what they want to do after graduation, both say they would like to continue working for the Forest Service in civil engineering. They enjoyed learning from and meeting a lot of new people who have been influential on paving their road to becoming civil engineers and perhaps future Forest Service employees. For more information about SCEP and other Forest Service student programs, contact your local Forest Service Human Resources office. Interns Hanniah Rodriguez (left) and Angeliz Vangas. They were instrumental in developing an application for a $7 million grant to repair many of the damaged roads in the National Forests in North Carolina. (US Forest Service photo)  Category/Topic:  Forestry  Tags:  Back to School  engineer  Forestry  FS  Georgia  intern  national forests  North Carolina  Pisgah National Forest  Puerto Rico  Student Career Experience program  Uwharrie National Forest","What was the significant project outcome achieved by interns Hanniah Rodriguez and Angeliz Vangas during their internship with the U.S. Forest Service in Asheville, N.C.?","The interns developed an application for a $7 million grant to repair many of the damaged roads in the Nantahala, Pisgah, Uwharrie and Croatan National Forests in North Carolina."
"Foreign Agricultural Service Public Affairs Specialist in  USDA Results  Trade  Oct 18,  Dutch Chef Eric Troost prepares an upscale dish using U.S. beef during a cooking demonstration for about 130 Belgian chefs Sept. 24. The demo was part of the first U.S. beef tasting event held in Belgium, which was hosted by the Foreign Agricultural Service (FAS) office in The Hague, Netherlands, and the U.S. Meat Export Federation (USMEF). The tasting was part of ongoing efforts to help expand U.S. beef exports to the European Union (EU). (Photo courtesy FAS The Hague)  The European Union (EU) is a relatively new market for U.S. beef exports. It wasn’t until August when the United States began exporting high-quality beef (marbled with a high fat content) to the EU under a negotiated tariff rate quota for non-hormone treated beef. Today, about 25 percent of U.S. beef exports to the EU are high-quality cuts such as tenderloin, strip loin and rib eye mostly used by upscale restaurants. The remaining beef exports include medium and lower quality cuts such as flank steak, chuck eye roll, briskets and shoulder clods. Finer restaurants in the EU traditionally do not integrate these cuts into their menus To help introduce these secondary cuts and expand U.S. beef exports to the EU, the Foreign Agricultural Service (FAS) office in The Hague, Netherlands, partnered with the U.S. Meat Export Federation (USMEF) and a Belgium-based meat importer and distributor to host the first U.S. beef tasting event in Belgium Sept. 24. USMEF’s international marketing efforts on behalf of U.S. beef, pork, lamb and veal are funded by the FAS Market Access Program (MAP) and Foreign Market Development programs to support activities such as this event. During the U.S. beef tasting event, approximately 130 Belgian chefs learned about the preparation of these less familiar beef cuts. Local Dutch Chef Eric Troost presented various cooking demonstrations including slowly cooked top sirloin with barbecue sauce, tartar of shoulder clod with artichoke and shallots and top blade with beets, coriander and sesame vinaigrette. The chefs were excited to learn cooking techniques for the secondary beef cuts, which are nearly 40 percent cheaper than primary beef cuts, said Mary Ellen Smith, agricultural attaché at the FAS office in The Hague. “Typically, secondary cuts from European beef cannot be used for finer dishes, so the Belgian chefs were intrigued by the various cooking methods that take advantage of the unique marbling in U.S. beef,” she said. “Events like these help introduce new U.S. products not only to the chefs that prepare them but to the thousands of European consumers that they serve.” The U.S. beef tasting event is just one example of how FAS’s market development programs have a long history of helping farmers, ranchers, and businesses of all sizes build and maintain commercial markets for U.S. food and agricultural products around the world. It also helps support President Obama’s National Export Initiative, which aims to double U.S. exports by the end of . Click here to view a video recap of the U.S. beef tasting event in Belgium.  Category/Topic:  USDA Results  Trade  Tags:  beef  Belgium  European Union  Exports  FAS  MAP  National Export Initiative  Netherlands  President Obama  The Hague  Trade","What innovative cooking techniques were demonstrated by Dutch Chef Eric Troost during the U.S. beef tasting event in Belgium, which helped Belgian chefs learn how to prepare lesser-known beef cuts?","Dutch Chef Eric Troost presented various cooking demonstrations, including slowly cooked top sirloin with barbecue sauce, tartar of shoulder clod with artichoke and shallots, and top blade with beets, coriander, and sesame vinaigrette."
