content,question,answer
"Partnerships Help Accelerate Forest Restoration, Increasing Benefits, Decreasing Threats  We cannot care for public forests and grasslands alone—the land benefits the most when communities join us and provide input to help shape forest plans. The U.S. Forest Service takes pride in being part of the communities we serve, whether by managing the land to be resilient to disturbance or as members of the public participating as citizens in the towns where we live and work. Spurred by Secretary Tom Vilsack’s vision that emphasizes collaboration with stakeholders and restoration of the Nation’s forests, the Forest Service published the report Increasing the Pace of Restoration and Job Creation on Our National Forests in . Since then, the agency has worked feverishly to build shared landscape ownership, anchored in understanding and appreciating of the diverse perspectives our community members bring to the table.  Ellita Willis, Washington Office, U.S. Forest Service  Posted in  Forestry  Nov 19,   Respond to this story",How can partnerships between communities and the US Forest Service help increase benefits and decrease threats for public forests and grasslands?,"Partnerships between communities and the US Forest Service can help increase benefits and decrease threats by sharing landscape ownership, incorporating diverse perspectives, and facilitating collaborative planning to restore and manage public forests and grasslands."
"Hurricane Recovery for Forest and Conservation Nurseries  Hurricanes, typhoons and cyclones have caused devastating damage to nearly all of the American-Affiliated islands during the past few years. In , Hurricanes Irma and Maria struck the U.S. Virgin Islands and Puerto Rico. Just a year later, Typhoons Yutu and Mangkhut hit Guam and the Northern Mariana Islands, and then in , Cyclone Gita impacted American Samoa.  Diane Haase, Reforestation, Nurseries, and Genetics Resources, U.S. Forest Service  Posted in  Forestry  Jan 13,   Respond to this story","What impact did Hurricanes Irma, Typhoons Yutu and Mangkhut, and Cyclone Gita have on reforestation efforts in US-affiliated islands, and what role does Diane Haase play in addressing these impacts?","Hurricanes Irma and Maria, Typhoons Yutu and Mangkhut, and Cyclone Gita caused devastating damage to forests and nurseries in US-affiliated islands, likely impacting reforestation efforts. Diane Haase, from the U.S. Forest Service, is involved in addressing these impacts through her work on Reforestation, Nurseries, and Genetics Resources."
"Deputy Under Secretary for Food, Nutrition and Consumer Services in  Food and Nutrition  Mar 02,  International School Meals Day raises awareness of the importance of food and nutrition in education and offers an opportunity for students to share school feeding experiences from across the globe. March is National Nutrition Month. Throughout the month, USDA will be highlighting results of our efforts to improve access to safe, healthy food for all Americans and supporting the health of our next generation.  The upsurge in healthy eating and food security campaigns is really resonating with schoolchildren, so much so, that a day has been set aside for youth around the world to share their experiences.  The celebration of this movement – International School Meals Day – draws our attention to the importance of good nutrition for all children. March 3 marks the fourth consecutive year that USDA will partner with the United Kingdom to invite children from across the globe to promote nutrition and school meals, this year focusing on introducing fresh and healthy local fare into their diets. On that day children will connect through social media to share their food experiences and healthy eating habits. I’m looking forward to witnessing the fun first-hand at Glen Forest Elementary School in Fairfax County, Va., where students will Skype with their peers at Washingborough Academy in the UK. I’m sure it will be a great learning experience for the students and me alike. In the last decade the momentum for healthier eating has found a place in the world’s conscience.  The International School Meals Day initiative literally brings together the world’s children to elevate awareness on the importance of nutritional quality in school meal programs while raising universal consciousness of hunger and poverty. As a lifelong school nutrition advocate I am delighted by the progress that’s been made both domestically and internationally to improve the nutrition and well-being of our youth. To see children the world over embrace this health movement is inspiring. So on behalf of USDA I offer a heartfelt “thank you” to the organizers of International School Meals Day and all those who participate. You are helping ensure a brighter and healthier future for our world!  Category/Topic:  Food and Nutrition  Tags:  FNS  Food and Nutrition  Food security  HealthierNextGen  International School Meals Day  Nutrition  school meals  United Kingdom  Virginia","What international day celebrates the importance of good nutrition for all children, promoting awareness about nutritional quality in school meal programs?",International School Meals Day.
"Director, National Institute of Food and Agriculture in  Research and Science  Oct 25,  American Indian students at Navajo Technical College, in Crownpoint, New Mexico, are using new lab and equipment to develop the veterinary skills they need to work with large animals. (Photo courtesy of Navajo Technical College) Oct. 20, , is an important milestone in our nation’s history in regards to equity in research, education, and extension. On that date, 29 tribal colleges, representing different histories, cultural orientations, and organizational structures, received land-grant university (LGU) status. Such LGU status gave these institutions—referred to as LGUs—access to federal resources to help improve the lives of tribal students, while respecting sovereignty and promoting self-sufficiency in American Indian communities. In the ensuing 23 years, significant progress has occurred in building capacity at the land-grant system to better serve Native American students and communities. The s are part of the family of land-grants that the National Institute of Food and Agriculture (NIFA) supports through research, education, and extension programs. These programs recruit and retain students in the food and agricultural sciences, enhance economic opportunities and quality of life, improve nutrition and health, and protect natural resources and the environment. The tribal colleges and universities, now numbering 34, are located in 13 states and provide access to higher education to over 80 percent of Indian Country. Collectively, they enroll approximately 20,000 students and provide vital services to some 50,000 tribal community members. Unlike most institutions of higher education, the s teach in a cultural context that empowers students by drawing on the strength of their people’s histories, indigenous knowledge, and traditions. The s provide much-needed high school completion (GED), basic remediation, job training, college preparatory courses, and adult basic education programs. They serve as community libraries and centers, tribal archives, career and business centers, economic development centers, public meeting places, and elder and child care centers. Examples of the strength of community, education, pride, and opportunity abound in Indian Country. Here are just a few: Chief Dull Knife College, in Lame Deer, Montana, developed welding courses to train apprentice welders to find jobs that could eventually triple the average salary of their Cheyenne reservation. At Fort Totten, North Dakota, Cankdeska Cikana Community College provided the Spirit Lake Tribe citizens new extension education that helped reduce diabetes and improved health. The Institute of American Indian Arts, in Santa Fe, New Mexico, is integrating agricultural science into every curriculum, linking them to American Indian worldviews, stories, and tradition. Join me in congratulating our institutions on their 23rd Anniversary. As we look into the future, there is much more work to be done, and the partnership between NIFA and s will continue to grow and be healthy, reflecting the rich history and culture of the American Indian peoples. While respecting sovereignty, we hope all of us succeed in our efforts to serve the people and the land. NIFA invests in and advances agricultural research, education, and extension and seeks to make transformative discoveries that solve societal challenges.  Category/Topic:  Research and Science  Tags:  National Institute of Food and Agriculture  NIFA  Education  American Indians  Native Americans  tribal colleges  Land Grant Institution","What is the primary goal of the partnership between the National Institute of Food and Agriculture (NIFA) and Tribal Colleges/Universities, as they celebrate their 23rd Anniversary?","The primary goal of the partnership between NIFA and Tribal Colleges/Universities is to serve the people and the land while respecting sovereignty, with a focus on improving lives in American Indian communities through research, education, and extension programs."
"Powerful Partnerships Feed Hungry Milwaukee Kids in the Summertime   An African proverb holds that it takes a village to raise a child. And what’s a village? Well, in Milwaukee, Wisconsin, it’s the Milwaukee Hunger Task Force (the State’s largest food bank and anti-hunger advocacy organization), Kohl’s Department Stores, Milwaukee Public Schools, the Salvation Army, Boys and Girls Clubs, the Social Development Commission and the Milwaukee Park System. When the school year ends, many children and teens who rely on USDA school meals are at a higher risk of going hungry during the summer when school is not in session. USDA’s Summer Food Service Program can make sure that kids don’t go hungry summer, but the program can’t work without sponsors and supportive communities.  Ollice C. Holden, Regional Administrator, USDA Food and Nutrition Service Midwest Region  Posted in  Food and Nutrition  Jun 22,   Respond to this story",What community partnerships are essential for providing nutrition services to hungry kids during the summertime?,* Milwaukee Hunger Task Force (food bank and anti-hunger advocacy organization) * Kohl's Department Stores * Milwaukee Public Schools * Salvation Army * Boys and Girls Clubs * Social Development Commission * Milwaukee Park System
"Public Affairs Specialist, Foreign Agricultural Service in  Trade  May 11,   The United Kingdom (UK) has long played an important role in U.S. agricultural exports. This history dates back to the completion of the Erie Canal in the early s, which linked the Great Lakes to the Atlantic seaboard, significantly increasing the export of food, particularly Midwestern wheat, to England. To this day, the United Kingdom offers tremendous opportunities for U.S. agriculture and the United States exports more than $1.6 billion annually in agricultural, fish and forestry products to the UK. Many of these products are showcased each year during USDA-endorsed trade shows, such as the International Food Exhibition (IFE), which took place in London in March. Nineteen U.S. companies participated in the U.S. Pavilion, including 11 new-to-market and new-to-export companies. Several U.S. companies were lucky enough to meet with the Olympic Organizing Committee that had a team looking for products to be used at the Summer Olympics in London in . The exhibition produced $469,000 in on-site sales and $1.9 million in projected 12-month sales. Robin Rhea, owner of Slather Brand Foods, Inc., is pictured here during the International Food Exhibition (IFE) in London. During the show, U.S. exhibitors introduced more than 100 new products, ranging from sauces to baby food to ice cream. Delicious sauces are the name of the game for Slather Brand Foods Inc., a new-to-export company who explored export opportunities as part of the U.S. pavilion. Robin Rhea is the owner of Slather Brand Foods, Inc., based in Charleston, South Carolina. As a Southern U.S. Trade Association (SUSTA) member, she learned about the assistance USDA’s market development programs provide to companies like hers. Ms. Rhea used Market Access Program (MAP) funding in order to participate in this year’s show in London, a first for her company. She credits her attendance at the show with helping her connect with potential exporters and assess the opportunity to sell her product outside of the United States. “The UK market is definitely ready for Slather Brand Slatherin' Sauce,” said Ms. Rhea. “There is very little competition to speak of in the sauce category.  Moreover, the UK is just coming into its own in terms of BBQ and they are hungry for diversified products. In addition to retail markets there was an overwhelming interest in the food service industry and it will top our targeted list when we are ready to export.” The company plans to continue to expand its domestic reach in the coming year and explore exports as part of its business plan in . The knowledge and contacts Slather Brand Foods gained from attendance at IFE have prepared the company for this venture. To learn more about market development programs, visit the FAS website.  Category/Topic:  Trade  Tags:  Exports  FAS  International  London  Market Access Program  market development program  Trade  United Kingdom","What type of products did Slather Brand Foods, Inc., primarily showcase at the International Food Exhibition (IFE) in London?",Sauces.
"USDA Tribal Collaboration Strengthens Food Security on Nevada's Indian Reservations  Today in Nevada more than one in four children live in households that cannot reliably provide nutritious meals every day.  This dubious distinction makes it the state with the nation’s fourth highest rate of child hunger.  And for children living on Indian reservations, the incidence of hunger may be even higher. What does food insecurity look like on Nevada reservations?  With few places to shop, reservation residents have very limited access to fresh produce.  Food insecurity not only equates to a lack of nutritious foods available, but also means families must drive great distances to a grocery store.  To cope, families choose more canned and frozen foods that will last until the next weekly or monthly shopping trip, which often means less consumption of fresh fruits and vegetables.  Melissa Baker, Program Specialist, Food and Nutrition Service, Western Region Special Nutrition Programs  Posted in  Food and Nutrition  Aug 18,   Respond to this story","What are some consequences of food insecurity for families living on Nevada Indian reservations, particularly when it comes to accessing nutritious foods?","For families living on Nevada Indian reservations, food insecurity leads to limited access to fresh produce, reliance on canned and frozen foods that last longer, resulting in reduced consumption of fruits and vegetables."
"Balancing Nutrition and Taste: USDA Flexibilities Improve School Meal Service  Beginning next summer, schools will no longer have to request state exemptions to serve products that are not whole grain. The final rule allows more flexibility for serving whole grains, which will help with some of the challenges cafeterias were having, such as pastas that didn’t hold up in the food service line.  Wayne Maloney, Acting Media Team Lead, USDA Food and Nutrition Service  Posted in  Food and Nutrition  Mar 08,   Respond to this story","What specific change will allow schools more flexibility when serving whole grains, starting summer next year?",Schools will no longer have to request state exemptions to serve products that are not whole grain.
"Boston Beats the Asian Longhorned Beetle  One of the things I consider a highlight of my career and that I will always remember is our successful response to the July detection of the Asian longhorned beetle (ALB) in Boston, Massachusetts.  As I attended the May 12 ceremony commemorating the eradication of the ALB infestation in Boston and listened to the speakers share their thoughts about what it took to get us there, I had a deep sense of appreciation for the partnership among the state and federal cooperators who worked together to bring us to that day.  It was swift action and continued diligence that protected Boston’s trees from further destruction. APHIS and its cooperators were able to accomplish the goal of eradicating ALB in Boston in less than 4 years.  Thanks also go to a community member who reported the infestation early.  That early detection and report resulted in the loss of only 6 infested trees. But as I celebrate our first victory over the invasive pest in Massachusetts, I am compelled to ask you to remain vigilant in inspecting your trees regularly for signs of the beetle and report any suspicious damage to your State Plant Health Director.  Patty Douglass, APHIS State Plant Health Director for Massachusetts, Connecticut and Rhode Island  Posted in  Animals  Plants  May 20,   2 Responses","What steps should individuals take to prevent the spread of the Asian longhorned beetle (ALB), given that eradication has been accomplished in Boston?",Regularly inspect trees for signs of the ALB and report any suspicious damage to the State Plant Health Director.
"Child Nutrition Programs, Food and Nutrition Service in  Food and Nutrition  Sep 21,   If you haven’t heard the buzz, the USDA Food and Nutrition Service’s expansion of the Team Up for School Nutrition Success  initiative is in full swing, with 20 completed trainings and 14 more scheduled for . Team Up offers a unique learning experience that enhances schools’ food service operations through training and peer-to-peer mentorship to school nutrition professionals looking to maintain a healthy environment and encourage strong student meal program participation. What exactly happens at a Team Up training? Ever had an “a-ha” or a “why didn’t I think of that” moment when a friend shares a really great idea? Team Up is where “a-ha” moments are shared among school nutrition professionals and turned into action back via their school meals programs. Let’s break down a Team Up workshop to see how these “a-ha” moments transpire. A peer mentor shares her best practices for menu planning during the Wisconsin Team Up training. Best Practice Panel Presentations  Great ideas are meant for sharing. Team Up workshops kick off with panels where participants hear school nutrition peer mentors share their best practices and strategies for issues like increasing school meal program participation, menu planning and financial management. At the Georgia Team Up training, participants share ideas and questions for menu planning and increasing program participation. Breakout Sessions  This is where the magic happens! After listening to best practice presentations, participants break out into small groups for a round of brainstorming and problem-solving around each specific topic, all with best practice ideas in mind. Using the Egan Skilled Helper Model, which uses an opportunity-development approach, school nutrition peer mentors guide and facilitate discussions as participants identify their program challenges and develop solutions with their peers.  During the breakout sessions, participants examine: What is going on in my school nutrition program? What does a better outcome look like? How do I get to the better outcome? How do I make it all happen?  The Action Plan  Participants examined their challenges and solutions and excitement is building around progress and potential opportunities identified during the breakout sessions. What do participants do with all of these great ideas? Peer mentors help participants put their specific strategies and solutions into an action plan using SMART goals, which are defined as goals that are specific, measurable, achievable, relevant and time‐bound. Participants take their action plan home as a guide to implement their Team Up strategies and solutions in their school nutrition programs.  Resources  Operating a school meals program can be challenging, but school nutrition directors don’t have to do it alone. Team Up workshops invite allied organizations to share their free school nutrition resources that support school food service operations and help create a healthy school environment. Participants can use these resources as they move forward with implementing their action plan in their school nutrition programs.  Networking is another valuable resource Team Up workshops provide, giving school nutrition directors opportunities to develop working relationships with their peer mentors and other school nutrition directors in their state. Many directors who have attended a Team Up training have expressed that they’re not alone and can turn to their fellow director. “I can now see what areas I need to work and improve on in my program. I see that I am not alone in my journey. I have many helpful people that I can rely on for help and guidance. The Team Up training was valuable to me because I am more comfortable talking to my peers. I see I am not alone and I can ask for help.” – Rebecca Lusk, Manager/Supervisor, Towns County Schools, Hiawassee, Ga.  After the Workshop  The Team Up workshop may be complete, but the Team Up spirit lives on. After returning home, participants roll up their sleeves, take a deep breath, and take the first steps outlined in their Team Up action plan - and then real life happens. Barriers pop up as action plans are implemented, but there’s no reason to get discouraged. Team Up peer mentors and state agencies are still available should participants have questions or get stuck with their action plan. In addition, USDA together with the Institute of Child Nutrition hosts monthly webinars for school nutrition professionals to expand their knowledge and tools on a wide variety of topics; webinars recordings are made available online for later viewing.  And this is why Team Up workshops are so effective – Team Up encourages school nutrition professionals to continue to network with their peers and problem-solve school nutrition program barriers long after the workshop is completed. No one is an island, and we must team up to make school meals accessible, nutritious and delicious!  For more information about the Team Up for School Nutrition Success initiative, check out the Team Up Web site and these guest blogs authored by former participants in the Team Up workshops.  For more information on other training and resources available to school nutrition professionals, visit our Healthier School Day web site.  Category/Topic:  Food and Nutrition  Tags:  Child Nutrition  FNS  Nutrition  school meals  schools  Team Up for School Nutrition Success  training","What specific steps do participants in Team Up workshops take to turn ""a-ha"" moments into action plans that they can implement in their school nutrition programs, with the guidance of peer mentors and using SMART goals?","1. Identify program challenges and develop solutions through breakout sessions, guided by peer mentors. 2. Create an action plan using SMART goals (specific, measurable, achievable, relevant, and time-bound) to implement their strategies and solutions. 3. Receive guidance from peer mentors in putting their specific strategies and solutions into an actionable plan. These steps enable participants to turn ""a-ha"" moments into concrete plans that they can execute in their school nutrition programs."
"Amy Mazerall and Mydina Thabet, Child Nutrition Programs, Food and Nutrition Service in  Food and Nutrition  Oct 14,  Food service staff serves barbeque chicken to students. (Photo courtesy of Right Light Photography, LLC) The school nutrition community is celebrating National School Lunch Week from October 10-14. This year’s theme “Show Your Spirit” is all about encouraging parents, students and school officials to show their spirit for school lunch. Through the Team Up for School Nutrition Success (Team Up) initiative, school nutrition professionals have teamed up to provide nutritious and appealing meals to students, offering plenty of reasons for all of us to show spirit for awesome school meals! The Team Up initiative, created through a partnership between the United States Department of Agriculture’s Food and Nutrition Service (FNS) and the Institute of Child Nutrition (ICN), provides school nutrition professionals a unique learning experience.  The initiative is designed to enhance schools’ food service operations by providing training and peer-to-peer mentorship to school nutrition professionals who want to maintain a healthy environment and strong student meal program participation. The goal of this training is to help schools find simple ways to meet the updated USDA nutrition standards from the Healthy, Hunger Free Kids Act (HHFKA), while increasing the number of students enjoying healthy and flavorful school meals. Donna Harris, the former Child Nutrition Director for Perquimans County Schools in North Carolina, attended the first Team Up pilot training in in the Southeast Region. Harris was seeking better way to engage students in school meals. During this Team Up training, she learned best practices, tips and tricks for increasing participation in school meals through panel presentations by school nutrition peer mentors. After the presentations, Harris joined other school nutrition directors to network and brainstorm on creative solutions for common topics such as menu planning and financial management.  Directors turned their ideas into achievable goals as they created action plans using SMART goals with the help of their peer mentors. SMART goals are specific, measurable, attainable, realistic and timely. In her action plan, Harris wanted to tackle increasing school meal program participation in the district’s middle and high schools, so she set SMART goals to obtain student feedback and create student-approved menus. Back at her district, she conducted two student surveys and group discussions to gauge student preference.  As a result, several new student-approved recipes were added to the menu: barbeque chicken, buffalo chicken wraps, chicken salad wraps and peanut butter and jelly sandwiches. Although students had not responded well to meals that align with these updated nutrition standards in the past, Harris received positive feedback on the additions once she engaged students in nutrition education, explaining the USDA nutrition standards that schools must follow. In fact, the school’s student government association assisted in explaining the nutrition standards to students.  Harris demonstrated that when students have a voice in school menus and understand the USDA nutrition standards, they are more satisfied and more likely to purchase school meals.  This was evidenced by a notable increase in student meal counts on the days that new menu items were offered. Even school staff provided positive feedback: “the lunches taste good!” and “it was delicious!” Harris has since retired from Perquimans County Schools, but before her departure, she shared her action plan and best practices learned from the Team Up training with the new director. Harris wanted to see the Team Up spirit live on and encouraged the child nutrition department to utilize the Team Up peer mentorship model to train school nutrition staff. FNS also wanted to see the Team Up initiative live on after the Team Up training pilot received rave reviews from attendees. In , FNS hosted an additional six regional trainings to school nutrition professionals nationwide. The regional trainings were equally successful, and now the Team Up initiative has been expanding to state agencies in . So far, 26 trainings have been completed in 25 states, with 11 more scheduled for the remainder of this year. To read about the success of completed State Team Up trainings, visit ICN’s website. Harris is one of many school nutrition professionals who inspire us to show spirit for school meals. FNS thanks all school nutrition staff who work tirelessly to provide our students a nutritious start to a bright future! During National School Lunch Week, we continue to celebrate the progress that has been made in school meals, child nutrition and the overall school environment over the last seven and a half years. USDA is committed to providing school nutrition professionals with the resources they need to help today’s children grow into tomorrow’s healthy leaders. FNS’ Team Nutrition is also celebrating National School Lunch Week by announcing the availability of a number of newly modernized and standardized recipes on the What’s Cooking? USDA Mixing Bowl website for use in schools and childcare centers. These recipes are developed to assist child nutrition professionals in meeting the meal pattern requirements by providing appealing, kid-approved meals that incorporate whole grains and a wide variety of vegetables and legumes. For more information about the Team Up for School Nutrition Success initiative, check out the Team Up website and these guest blogs authored by former participants in the Team Up workshops. This delicious and nutritious chicken stir fry features tender, flavorful chicken with red peppers, edamame, and carrots in a delicious ginger-based sweet and sour sauce. Find more kid-approved recipes on What’s Cooking? USDA Mixing Bowl.  Category/Topic:  Food and Nutrition  Tags:  Child Nutrition  FNS  Food and Nutrition  Healthy Hunger-Free Kids Act  National School Lunch Week  Nutrition  school meals  Team Nutrition  Team Up for School Nutrition Success  training  What's Cooking","What innovative approach did Donna Harris, former Child Nutrition Director, use to increase student meal program participation and engagement in her district?","Donna Harris used a peer-to-peer mentorship model from the Team Up for School Nutrition Success initiative to engage students in school meals. She conducted student surveys and group discussions, explained the USDA nutrition standards to students, and added new menu items such as barbeque chicken, buffalo chicken wraps, chicken salad wraps, and peanut butter and jelly sandwiches, which resulted in a notable increase in student meal counts on the days that these new menu items were offered."
"Healthy and Happy Students in D.C. Public Schools  The following guest blog is part of our Cafeteria Stories series, highlighting the efforts of hard working school nutrition professionals who are dedicated to making the healthy choice the easy choice at schools across the country.  We thank them for sharing their stories! To learn more about FNS nutrition assistance efforts, follow us on twitter at twitter.com/usdanutrition  Armando Vasquez, USDA Food and Nutrition Services  Posted in  Food and Nutrition  Nov 21,   Respond to this story",What role do school nutrition professionals play in making healthy choices easy for students in D.C. public schools?,"School nutrition professionals, such as Armando Vasquez, play a key role in making healthy choices easy for students in D.C. public schools by dedicating efforts to providing nutritious food options that are accessible and appealing to students."
"Public Affairs Specialist, Food and Nutrition Service in  Food and Nutrition  Aug 25,  USDA’s What’s Shaking? resources offer creative ways to boost flavor with less sodium. (Click to enlarge) What’s shaking in USDA’s school meals programs?  Delicious and nutritious food, that’s what!  Healthy food does not have to be bland or boring.  There’s more to creating a tasty meal than just dousing food in dressing or layering on salty sauces.  It’s easy to make your dish pop without adding excess sodium.  Many schools around the country have figured out creative ways to serve low-sodium meals that maximize taste.  So what can you do this school year to “spice” things up and take school meals to the next level? Add flavor, not salt – Condiments like soy sauce, ketchup, barbecue sauce, and hot sauce may contain high amounts of sodium.  Fresh or dried herbs, spices, lemon or orange zest, or 100 percent fruit juices can enhance flavors in foods naturally. Cook with fresh food – When possible, cook with fresh produce or minimally processed foods like no-salt-added frozen or canned vegetables. Setting up farm to school arrangements help make this a cinch!  USDA Foods also offers a variety of options. Set up “Flavor Stations” – Create “flavor stations” in the cafeteria where students can add sodium-free herbs and spices such as basil, curry, black and red pepper, garlic, ginger, or rosemary to customize meals to their taste buds.  Flavor stations give students a chance to be the chef and create one-of-a-kind dishes! Check out “What’s Cooking?” – This USDA site features hundreds of low sodium, large quantity recipes for inspiration.  How about some “Rainbow Rice” or “Honey-Lemon Chicken”?  Yes, please!   Shop around – Pay attention to sodium levels when you’re purchasing food.  The amount can vary widely from brand to brand.  Be sure to write bids that specifically request lower sodium options. Does your school have any other creative ways to boost flavor while still promoting healthy, low-sodium diets?  Share them with us in the comments section below!  To find more USDA resources for schools to maximize taste without maximizing sodium, check out our What’s Shaking? site.  Category/Topic:  Food and Nutrition  Tags:  Farm to School  FNS  Food and Nutrition  HealthierNextGen  low-sodium  Nutrition  school meals  USDA Foods  What's Cooking Blog Series  What's Shaking?","How can schools creatively add flavor to their meals without adding excess sodium, using resources like ""What's Shaking?"" and ""What's Cooking?"" websites, and implementing strategies such as setting up farm-to-school arrangements and creating ""Flavor Stations"" in the cafeteria?","Schools can creatively add flavor to their meals by using fresh or dried herbs, spices, lemon or orange zest, and 100% fruit juices instead of high-sodium condiments. They can also set up farm-to-school arrangements, use USDA Foods with minimal processing, and create ""Flavor Stations"" in the cafeteria where students can add sodium-free herbs and spices to customize their meals."
"Public Affairs Specialist, USDA Agricultural Research Service, Information Staff in  Research and Science  Oct 26,  Beltsville Agricultural Research Center (BARC) employees at the unveiling of the sign for the BARC Student Discovery Garden. This post is part of the Science Tuesday feature series on the USDA blog. Check back each week as we showcase stories and news from USDA's rich science and research portfolio.  When George Washington Carver laid out key elements of his blueprint for education, he could never have guessed that the cutting-edge work of 21st century agricultural science would find a 7,000-acre rural home—right in the middle of the maze of highways and high-rises, homes and businesses that make up the Washington metropolitan region. One hundred years after the federal government first began buying huge tracts of farmland, meadows and woods outside the District of Columbia, a group of scientists, researchers, students and other volunteers who work at the sprawling Beltsville Agricultural Research Center (BARC) are taking a page out of the renowned scientist’s book—literally, a textbook. The whole idea, as laid out in Carver’s “Nature Study and Gardening For Rural Schools,” is making sure school kids get their hands dirty. In that spirit, volunteers from the Beltsville Area Diversity Task Force and its technology, education and outreach group started planning about a year ago for an unassuming project for students that would echo Carver’s “learning by doing” educational philosophy. The idea of establishing an old-fashioned victory garden that would continue outreach efforts to students in local schools seemed to be a perfect match. The Student Discovery Garden, as it has come to be known, has been up and growing since last spring, fueled by the energy of volunteers and students. The garden, all organic with raised beds, includes seven sections, each focusing on one of the research programs at BARC, including breeding native crops to keeping non-native species from pushing their way in.  Another learning experience for an all-organic garden was an infestation of Colorado potato bugs that were laboriously smashed one at a time.  Another addition to the urban students’ knowledge base: They found out that stink bugs really live up to their name!  Category/Topic:  Research and Science  Tags:  ARS  BARC  Beltsville  Maryland  Science  Science Tuesday","What initiative, inspired by George Washington Carver's ""learning by doing"" educational philosophy, has been established at the Beltsville Agricultural Research Center (BARC) to promote hands-on learning among local school students?",The Student Discovery Garden.
"Field Ecologist in  Forestry  Research and Science  Aug 30,  Forest Service field ecologist Jimmy Grogan at the Marajoara field site in southeast Pará, Brazil. The ‘sororoca’ plant with the wide leaves is a relative of the banana. Although the photo was taken in the daytime, the light is low because the researchers are in the forest understory. Photo by M. Loveless I have lived and worked abroad for most of my adult life, including many years in Indonesia, Thailand, and Malaysia, so it was not too difficult adjusting to life in the Brazilian Amazon. I learned to speak Portuguese in the field; my tutors were the field assistants that I hired locally. The politics of doing research on this species are challenging and complicated. That side of my research has been almost as educational and fascinating as the actual fieldwork.  I’ve been fortunate to live and work in remote forests where there are no villages or towns nearby, no noise or light pollution, no electricity, and no running water when the streams dry up during the dry season. Under those conditions, it’s possible to experience forest life on a very satisfying level. As a plant ecologist, I can observe the daily and seasonal rhythms of growth and dormancy at the level of the forest community — by that I mean the growth and flowering and fruiting schedules that trees and other plants keep through the year and from year to year. When you are there every day in the middle of it, these rhythms gradually come into focus, and the forest comes alive in a way that feels completely integrated. Many people find it surprising to learn that the Brazilian rain forest and the other tropical forests I’ve worked in are not perpetually wet and steaming. Mahogany only grows naturally in tropical forests that have a pronounced dry season for one-third to one-half of the year. When that happens, the streams dry up, the trees drop their leaves, the understory goes brown, the ticks and deerflies come out, and everything gets wilted in the heat until the rains come back. The most important thing people should know about mahogany is the same thing they should know about other living species that we humans consume – if consumption exceeds supply indefinitely, supply will vanish. For more information, visit   Category/Topic:  Forestry  Research and Science  Tags:  Amazon  Bazil  Forestry  FS  REE  Science Tuesday",What happens to the understory in tropical forests like the Brazilian rainforest during the dry season?,The understory of tropical forests like the Brazilian rainforest goes brown during the dry season.
